id,startAnimationId,animationId,animationKitId,headEffect,chestEffect,baseEffect,leftHandEffect,rightHandEffect,breathEffect,leftWeaponEffect,rightWeaponEffect,specialEffect_1,specialEffect_2,specialEffect_3,worldEffect,soundId,shakeId,characterProc_1,characterProc_2,characterProc_3,characterProc_4,paramZero_1,paramZero_2,paramZero_3,paramZero_4,paramOne_1,paramOne_2,paramOne_3,paramOne_4,paramTwo_1,paramTwo_2,paramTwo_3,paramTwo_4,flags
2810,0,53,-1,-1,-1,73,73,-1,-1,-1,-1,0,3259,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2811,1,-1,1482,-1,-1,-1,-1,-1,-1,-1,-1,0,5317,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2812,1,-1,1483,-1,-1,-1,-1,-1,-1,-1,-1,0,5318,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2829,1,-1,1502,-1,-1,-1,-1,-1,-1,-1,-1,0,5315,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2830,1,-1,1503,-1,-1,-1,-1,-1,-1,-1,-1,0,5316,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2849,2,-1,54,-1,-1,-1,-1,-1,-1,-1,-1,0,1502,0,1,-1,-1,-1,1257436158,0,0,0,0.10000000149011612,0,0,0,0.10000000149011612,0,0,0,1,0,0,0
2850,1,-1,-1,1523,-1,-1,-1,-1,-1,-1,-1,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2869,1,-1,212,-1,-1,-1,-1,-1,-1,-1,-1,0,4100,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2889,0,123,-1,-1,-1,1542,1542,-1,-1,-1,-1,0,27,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2890,0,-1,-1,-1,-1,1543,1543,-1,-1,-1,-1,0,3084,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2891,0,123,-1,-1,-1,1544,1544,-1,-1,-1,-1,0,27,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2892,0,-1,-1,-1,-1,1545,1545,-1,-1,-1,-1,0,3084,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2893,1,-1,-1,251,-1,-1,-1,-1,-1,-1,-1,0,933,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2894,1,-1,-1,97,-1,-1,-1,-1,-1,-1,-1,0,2617,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2895,1,-1,-1,-1,1548,-1,-1,-1,-1,-1,-1,0,37,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2896,2,-1,-1,-1,1016,-1,-1,-1,-1,-1,-1,0,5134,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2909,0,53,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,3259,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2910,1,-1,1563,1562,-1,-1,-1,-1,-1,-1,-1,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2929,1,-1,-1,-1,1582,-1,-1,-1,-1,-1,-1,0,3940,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2930,1,-1,1583,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2931,1,-1,-1,-1,1016,-1,-1,-1,-1,-1,-1,0,5134,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2932,1,-1,-1,-1,1015,-1,-1,-1,-1,-1,-1,0,5134,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2949,1,-1,-1,-1,1608,-1,-1,-1,-1,-1,-1,0,3314,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2950,2,-1,1563,1562,-1,-1,-1,-1,-1,-1,-1,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2969,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,11,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2970,0,107,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,5415,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2971,0,107,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,5417,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2972,0,107,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,5416,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2973,0,107,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,5414,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2974,0,107,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,5419,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2975,0,107,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,5434,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2976,0,107,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,5435,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2977,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,5436,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2989,1,121,-1,223,-1,-1,-1,-1,-1,-1,-1,0,743,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2990,0,61,337,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2991,0,128,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2992,2,75,50,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3009,2,-1,-1,-1,-1,94,94,-1,-1,-1,-1,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3010,0,-1,-1,-1,-1,416,416,-1,-1,-1,-1,0,3091,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3029,1,-1,1623,-1,-1,-1,-1,-1,-1,-1,-1,0,5496,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3030,1,-1,-1,110,1624,-1,-1,-1,-1,-1,-1,0,1273,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3031,1,-1,-1,1625,-1,-1,-1,-1,-1,-1,-1,0,5335,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3032,0,81,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,3980,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3033,2,124,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3034,1,-1,1626,-1,-1,-1,-1,-1,-1,-1,-1,0,5496,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3035,2,-1,1242,-1,-1,-1,-1,-1,-1,-1,-1,0,3351,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3036,1,-1,1762,-1,-1,-1,-1,-1,-1,-1,-1,0,6478,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3049,1,-1,-1,1642,-1,-1,-1,-1,-1,-1,-1,0,5530,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3050,0,57,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,3091,0,8,-1,-1,-1,1266614278,0,0,0,20,0,0,0,600,0,0,0,100,0,0,0
3051,1,-1,-1,-1,228,-1,-1,-1,-1,-1,-1,0,3134,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3052,2,-1,-1,-1,-1,1644,-1,-1,-1,-1,-1,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3053,0,24,-1,-1,460,-1,-1,-1,-1,-1,-1,0,3094,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3054,0,53,-1,-1,-1,73,73,-1,-1,-1,-1,0,2561,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3055,1,-1,-1,1649,-1,-1,-1,-1,-1,-1,-1,0,1490,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3056,1,-1,-1,1650,-1,-1,-1,-1,-1,-1,-1,0,1507,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3069,1,-1,1662,-1,-1,-1,-1,-1,-1,-1,-1,0,3094,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3070,2,124,-1,-1,-1,301,-1,-1,-1,-1,-1,0,3087,0,0,-1,-1,-1,1082130432,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
3071,2,-1,-1,-1,304,-1,-1,-1,-1,-1,-1,0,1500,0,11,-1,-1,-1,1065353216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3072,1,-1,-1,-1,2242,-1,-1,-1,-1,-1,-1,0,1432,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3089,2,-1,413,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3109,1,-1,-1,1402,-1,-1,-1,-1,-1,-1,-1,0,3178,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3110,1,-1,-1,-1,614,-1,-1,-1,-1,-1,-1,0,3077,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3129,2,-1,-1,-1,1703,-1,-1,-1,-1,-1,-1,0,0,0,1,14,-1,-1,1243349256,1059481190,0,0,0.20000000298023224,0,0,0,2,2,0,0,0,0,0,0
3149,1,-1,-1,-1,347,-1,-1,-1,-1,-1,-1,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3150,2,124,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3151,0,124,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3152,0,-1,-1,-1,-1,1742,-1,-1,-1,-1,-1,0,5057,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3153,1,-1,-1,125,-1,-1,-1,-1,-1,-1,-1,0,1272,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3154,0,54,-1,-1,1722,131,131,-1,-1,-1,-1,0,2562,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3169,0,53,-1,-1,-1,135,135,-1,-1,-1,-1,0,5635,0,12,-1,-1,-1,1073741824,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3170,1,-1,-1,129,-1,-1,-1,-1,-1,-1,-1,0,1432,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3189,1,-1,1762,-1,-1,-1,-1,-1,-1,-1,-1,0,6478,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3209,1,129,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3210,1,-1,-1,-1,1784,-1,-1,-1,-1,-1,-1,0,1432,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3229,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,3333,0,9,-1,-1,-1,1084227584,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
3249,0,54,-1,-1,257,288,288,-1,-1,-1,-1,0,38,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3250,1,121,-1,588,-1,-1,-1,-1,-1,-1,-1,0,1507,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3269,0,17,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,5318,0,15,-1,-1,-1,1058642330,1266614272,0,0,2,4,0,0,500,0,0,0,1000,0,0,0
3270,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,4100,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3271,0,108,-1,-1,-1,-1,1862,-1,-1,-1,-1,0,702,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3272,0,107,-1,-1,-1,-1,1862,-1,-1,-1,-1,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3289,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,3226,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3290,0,51,-1,-1,-1,1882,1882,-1,-1,-1,-1,0,3087,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3291,0,53,-1,-1,-1,1882,1882,-1,-1,-1,-1,0,2561,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3292,1,-1,-1,1883,-1,-1,-1,-1,-1,-1,-1,0,1506,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3293,1,-1,-1,-1,1885,-1,-1,-1,-1,-1,-1,0,5734,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3294,0,175,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,4121,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3295,1,-1,-1,291,315,-1,-1,-1,-1,-1,-1,0,2545,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3309,0,64,-1,-1,-1,-1,-1,1345,-1,-1,-1,0,51,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3329,2,-1,-1,97,-1,-1,-1,-1,-1,-1,-1,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3330,0,171,-1,-1,215,-1,-1,-1,-1,-1,-1,0,908803,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3331,0,170,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,4121,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3332,2,-1,-1,251,304,-1,-1,-1,-1,-1,-1,0,933,0,11,1,14,-1,0,1259667594,1056964608,0,0,0.10000000149011612,0,0,0,0.10000000149011612,0,0,0,0,0,0
3349,0,-1,-1,714,734,-1,-1,-1,-1,-1,-1,0,3320,3,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3350,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,51,0,0,-1,-1,-1,1065353216,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
3351,2,-1,-1,-1,1015,-1,-1,-1,-1,-1,-1,0,51,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3369,0,179,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,5735,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3370,0,174,-1,-1,290,-1,-1,-1,-1,-1,-1,0,908803,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3371,0,-1,-1,-1,934,-1,-1,-1,-1,-1,-1,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3372,0,55,-1,-1,377,-1,-1,-1,-1,-1,-1,0,908782,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3373,0,174,-1,-1,290,-1,-1,-1,-1,-1,-1,0,908803,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3374,1,-1,-1,-1,1922,-1,-1,-1,-1,-1,-1,1923,3155,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3375,0,125,-1,-1,-1,146,146,-1,-1,-1,-1,0,5737,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3376,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,5737,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3377,2,125,-1,-1,-1,146,146,-1,-1,-1,-1,-1,27,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3378,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,11,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3379,2,-1,-1,-1,1015,-1,-1,-1,-1,-1,-1,0,51,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3380,2,-1,-1,342,1942,-1,-1,-1,-1,-1,-1,0,3225,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3381,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1902,5895,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3382,0,52,-1,-1,1702,272,272,-1,-1,-1,-1,0,3136,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3383,0,74,-1,-1,345,-1,-1,-1,-1,-1,-1,0,5903,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3384,2,-1,-1,-1,934,-1,-1,-1,-1,-1,-1,0,0,0,1,11,-1,-1,1254843388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3385,0,-1,-1,367,-1,-1,-1,-1,-1,-1,-1,0,3,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3389,1,-1,-1,1982,-1,-1,-1,-1,-1,-1,-1,0,1456,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3390,2,124,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,-1,-1,-1,1065353216,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
3391,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,7,-1,-1,-1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
3392,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,7,-1,-1,-1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
3393,0,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3394,1,-1,-1,1985,-1,-1,-1,-1,-1,-1,-1,0,3226,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3395,2,-1,-1,-1,594,-1,-1,-1,-1,-1,-1,0,3228,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3409,1,-1,-1,1649,-1,-1,-1,-1,-1,-1,-1,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3410,0,32,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,3960,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3411,2,-1,-1,-1,-1,17,17,-1,-1,-1,-1,0,6554,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3412,2,124,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,-1,-1,-1,1094713344,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
3413,0,54,-1,-1,169,170,170,-1,-1,-1,-1,0,6096,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3414,0,51,-1,-1,-1,-1,-1,117,-1,-1,-1,0,20,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3415,1,-1,-1,-1,358,-1,-1,-1,-1,-1,-1,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3429,1,-1,-1,183,-1,-1,-1,-1,-1,-1,-1,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3430,0,75,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,4,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3431,0,55,2023,-1,-1,-1,-1,-1,-1,-1,-1,0,3113,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3432,0,55,2024,-1,-1,-1,-1,-1,-1,-1,-1,0,3113,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3433,0,54,-1,-1,169,170,170,-1,-1,-1,-1,0,6097,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3434,0,54,-1,-1,169,170,170,-1,-1,-1,-1,0,6101,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3435,0,54,-1,-1,169,170,170,-1,-1,-1,-1,0,6099,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3436,0,141,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,3014,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3437,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,1,-1,-1,-1,1243168696,0,0,0,0.5,0,0,0,1,0,0,0,0,0,0,0
3449,0,53,-1,-1,-1,-1,-1,2383,-1,-1,-1,0,5057,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3450,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,14,-1,-1,-1,1056964608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3469,0,81,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,6423,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3470,0,51,-1,-1,814,623,623,-1,-1,-1,-1,0,1465,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3471,0,32,-1,-1,169,623,623,-1,-1,-1,-1,0,6097,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3472,2,124,-1,298,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,-1,-1,-1,1090519040,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
3489,2,-1,-1,855,254,-1,-1,-1,-1,-1,-1,0,0,0,11,1,-1,-1,0,1254490324,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3490,1,10,293,331,173,-1,-1,-1,-1,-1,-1,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3509,0,180,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3529,0,57,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,3091,0,8,-1,-1,-1,1256809450,0,0,0,20,0,0,0,600,0,0,0,100,0,0,0
3530,1,-1,-1,2062,-1,-1,-1,-1,-1,-1,-1,0,6477,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3531,2,-1,54,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,1,-1,-1,-1,1248916476,0,0,0,0.25,0,0,0,0.10000000149011612,0,0,0,3,0,0,0
3549,2,124,-1,-1,297,287,287,-1,-1,-1,-1,0,3327,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3569,0,128,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,45,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3589,0,53,-1,-1,-1,-1,-1,73,-1,-1,-1,0,27,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3590,0,51,-1,-1,-1,-1,-1,-1,-1,88,-1,0,35,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3591,0,53,-1,-1,-1,-1,-1,-1,-1,293,-1,0,35,0,12,-1,-1,-1,1065353216,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3592,0,118,-1,-1,273,-1,-1,-1,-1,-1,-1,0,3134,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3593,0,51,-1,-1,-1,267,267,-1,-1,-1,-1,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3594,0,53,-1,-1,-1,269,269,-1,-1,-1,-1,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3595,0,-1,-1,-1,714,-1,-1,-1,-1,-1,-1,0,5636,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3609,1,-1,-1,-1,565,-1,-1,-1,-1,-1,-1,0,908782,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3610,1,-1,-1,-1,565,-1,-1,-1,-1,-1,-1,0,4121,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3611,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,4120,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3612,1,55,-1,74,-1,-1,-1,-1,-1,-1,-1,0,30,3,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
