id,soundType,name,file_1,file_2,file_3,file_4,file_5,file_6,file_7,file_8,file_9,file_10,freq_1,freq_2,freq_3,freq_4,freq_5,freq_6,freq_7,freq_8,freq_9,freq_10,directoryBase,flags,distanceMin,distanceMax,distanceCutoff,soundEntriesAdvancedId
6065,28,"Zone-Mystery","mystery03-zone.mp3","mystery04-zone.mp3","mystery10-zone.mp3","mystery05-zone.mp3","mystery02-zone.mp3","mystery06-zone.mp3","mystery07-zone.mp3","mystery08-zone.mp3","mystery09-zone.mp3","mystery01-zone.mp3",1,1,1,1,1,1,1,1,1,1,"Sound\Music\Musical Moments\mystery",1061830001,4.484155085839415e-44,7,30,0
6066,28,"Zone - Plaguelands","CursedLand04.mp3","CursedLand05.mp3","CursedLand06.mp3","","","","","","","",1,1,1,1,1,1,1,1,1,1,"Sound\Music\ZoneMusic\CursedLand",1063507722,4.484155085839415e-44,7,30,0
6074,28,"Moment - Gloomy01","gloomy01.mp3","","","","","","","","","",1,1,1,1,1,1,1,1,1,1,"Sound\Music\Musical Moments\gloomy",1060152279,4.484155085839415e-44,7,30,0
6075,28,"Moment - Gloomy02","gloomy02.mp3","","","","","","","","","",1,1,1,1,1,1,1,1,1,1,"Sound\Music\Musical Moments\gloomy",1061830001,4.484155085839415e-44,7,30,0
6076,28,"Moment - Sacred02","sacred02.mp3","","","","","","","","","",1,1,1,1,1,1,1,1,1,1,"Sound\Music\Musical Moments\Sacred",1060152279,4.484155085839415e-44,7,30,0
6077,28,"Moment - Battle01","battle01.mp3","","","","","","","","","",1,1,1,1,1,1,1,1,1,1,"Sound\Music\Musical Moments\battle",1065185444,4.484155085839415e-44,7,30,0
6078,28,"Moment - Battle03","battle03.mp3","","","","","","","","","",1,1,1,1,1,1,1,1,1,1,"Sound\Music\Musical Moments\battle",1065185444,4.484155085839415e-44,7,30,0
6079,28,"Moment - Battle04","battle04.mp3","","","","","","","","","",1,1,1,1,1,1,1,1,1,1,"Sound\Music\Musical Moments\battle",1065185444,4.484155085839415e-44,7,30,0
6080,28,"Zone - Undercity Intro","undercityintro-moment.mp3","","","","","","","","","",1,1,1,1,1,1,1,1,1,1,"Sound\Music\CityMusic\Undercity",1060152279,4.484155085839415e-44,7,30,0
6081,28,"Moment - Orgrimmar02","orgrimmar02-moment.mp3","","","","","","","","","",1,1,1,1,1,1,1,1,1,1,"Sound\Music\CityMusic\Orgrimmar",1036831949,4.484155085839415e-44,7,30,0
6094,29,"Dwarf Female Vocal 12 (Hello)","DwarfFemaleHello01.wav","DwarfFemaleHello02.wav","DwarfFemaleHello03.wav","","","","","","","",1,1,1,1,1,1,1,1,1,1,"Sound\Character\Dwarf\DwarfVocalFemale",1065353216,4.484155085839415e-44,12,45,0
6095,29,"Dwarf Female Vocal 13 (Goodbye)","DwarfFemaleGoodbye01.wav","DwarfFemaleGoodbye02.wav","DwarfFemaleGoodbye03.wav","","","","","","","",1,1,1,1,1,1,1,1,1,1,"Sound\Character\Dwarf\DwarfVocalFemale",1065353216,4.484155085839415e-44,12,45,0
6096,1,"SummonImp","GrellAggroA.wav","","","","","","","","","",1,1,1,1,1,1,1,1,1,1,"Sound\Creature\Grell",1065353216,4.484155085839415e-44,8,45,0
6097,1,"SummonVoidWalker","VoidWalkerAggroA.wav","VOID_SUMMON01.wav","VOID_SUMMON02.wav","VOID_SUMMON03.wav","VOID_SUMMON04.wav","","","","","",1,1,1,1,1,1,1,1,1,1,"Sound\Creature\VoidWalkerVO",1065353216,4.484155085839415e-44,8,45,0
6098,29,"Dwarf Female Vocal 14 (Yes)","DwarfFemaleYes01.wav","DwarfFemaleYes02.wav","DwarfFemaleYes03.wav","","","","","","","",1,1,1,1,1,1,1,1,1,1,"Sound\Character\Dwarf\DwarfVocalFemale",1065353216,4.484155085839415e-44,12,45,0
6099,1,"SummonSuccubus","SUCCUBUS_SUMMON01.wav","SUCCUBUS_SUMMON01.wav","SUCCUBUS_SUMMON02.wav","SUCCUBUS_SUMMON03.wav","SUCCUBUS_SUMMON04.wav","","","","","",1,1,1,1,1,1,1,1,1,1,"Sound\Creature\SuccubusVO",1065353216,4.484155085839415e-44,8,45,0
6100,29,"Dwarf Female Vocal 15 (No)","DwarfFemaleNo01.wav","DwarfFemaleNo02.wav","DwarfFemaleNo03.wav","","","","","","","",1,1,1,1,1,1,1,1,1,1,"Sound\Character\Dwarf\DwarfVocalFemale",1065353216,4.484155085839415e-44,12,45,0
6101,1,"SummonFelBeast","FelHoundAggroA.wav","","","","","","","","","",1,1,1,1,1,1,1,1,1,1,"Sound\Creature\FelHound",1065353216,4.484155085839415e-44,8,45,0
6102,29,"Dwarf Female Vocal 16 (Thank Yo","DwarfFemaleThankYou01.wav","DwarfFemaleThankYou02.wav","DwarfFemaleThankYou03.wav","DwarfFemaleThankYou04.wav","","","","","","",1,1,1,1,1,1,1,1,1,1,"Sound\Character\Dwarf\DwarfVocalFemale",1065353216,4.484155085839415e-44,12,45,0
6103,29,"Dwarf Female Vocal 17 (Youre We","DwarfFemaleYoureWelcome01.wav","DwarfFemaleYoureWelcome02.wav","DwarfFemaleYoureWelcome03.wav","","","","","","","",1,1,1,1,1,1,1,1,1,1,"Sound\Character\Dwarf\DwarfVocalFemale",1065353216,4.484155085839415e-44,12,45,0
6104,29,"Dwarf Female Vocal 18 (Congratu","DwarfFemaleCongratulations01.wav","DwarfFemaleCongratulations02.wav","DwarfFemaleCongratulations03.wav","DwarfFemaleCongratulations04.wav","","","","","","",1,1,1,1,1,1,1,1,1,1,"Sound\Character\Dwarf\DwarfVocalFemale",1065353216,4.484155085839415e-44,12,45,0
6105,29,"Dwarf Female Vocal 19 (Flirt)","DwarfFemaleFlirt01.wav","DwarfFemaleFlirt03.wav","DwarfFemaleFlirt05.wav","DwarfFemaleFlirt06.wav","DwarfFemaleFlirt07.wav","","","","","",1,1,1,1,1,1,1,1,1,1,"Sound\Character\Dwarf\DwarfVocalFemale",1065353216,4.484155085839415e-44,12,45,0
6106,29,"Dwarf Female Vocal 20 (Silly)","DwarfFemalePissed01.wav","DwarfFemalePissed02.wav","DwarfFemalePissed03.wav","DwarfFemalePissed04.wav","DwarfFemalePissed05.wav","DwarfFemalePissed06.wav","","","","",1,1,1,1,1,1,1,1,1,1,"Sound\Character\Dwarf\DwarfVocalFemale",1065353216,4.484155085839415e-44,12,45,0
6107,29,"Dwarf Male Vocal 12 (Hello)","DwarfMaleHello01.wav","DwarfMaleHello02.wav","DwarfMaleHello03.wav","DwarfMaleHello04.wav","","","","","","",1,1,1,1,1,1,1,1,1,1,"Sound\Character\Dwarf\DwarfVocalMale",1065353216,4.484155085839415e-44,12,45,0
6108,29,"Dwarf Male Vocal 13 (Goodbye)","DwarfMaleGoodbye01.wav","DwarfMaleGoodbye02.wav","DwarfMaleGoodbye03.wav","","","","","","","",1,1,1,1,1,1,1,1,1,1,"Sound\Character\Dwarf\DwarfVocalMale",1065353216,4.484155085839415e-44,12,45,0
6109,29,"Dwarf Male Vocal 14 (Yes)","DwarfMaleYes01.wav","DwarfMaleYes02.wav","DwarfMaleYes03.wav","DwarfMaleYes04.wav","","","","","","",1,1,1,1,1,1,1,1,1,1,"Sound\Character\Dwarf\DwarfVocalMale",1065353216,4.484155085839415e-44,12,45,0
6110,29,"Dwarf Male Vocal 15 (No)","DwarfMaleNo01.wav","DwarfMaleNo02.wav","DwarfMaleNo03.wav","DwarfMaleNo04.wav","","","","","","",1,1,1,1,1,1,1,1,1,1,"Sound\Character\Dwarf\DwarfVocalMale",1065353216,4.484155085839415e-44,12,45,0
6111,29,"Dwarf Male Vocal 16 (Thank You)","DwarfMaleThankYou01.wav","DwarfMaleThankYou02.wav","DwarfMaleThankYou03.wav","DwarfMaleThankYou04.wav","","","","","","",1,1,1,1,1,1,1,1,1,1,"Sound\Character\Dwarf\DwarfVocalMale",1065353216,4.484155085839415e-44,12,45,0
6112,29,"Dwarf Male Vocal 17 (Youre Welc","DwarfMaleYoureWelcome01.wav","DwarfMaleYoureWelcome02.wav","DwarfMaleYoureWelcome03.wav","","","","","","","",1,1,1,1,1,1,1,1,1,1,"Sound\Character\Dwarf\DwarfVocalMale",1065353216,4.484155085839415e-44,12,45,0
6113,29,"Dwarf Male Vocal 18 (Congratula","DwarfMaleCongratulations01.wav","DwarfMaleCongratulations02.wav","DwarfMaleCongratulations03.wav","DwarfMaleCongratulations04.wav","DwarfMaleCongratulations05.wav","","","","","",1,1,1,1,1,1,1,1,1,1,"Sound\Character\Dwarf\DwarfVocalMale",1065353216,4.484155085839415e-44,12,45,0
6114,29,"Dwarf Male Vocal 19 (Flirt)","DwarfMaleFlirt01.wav","DwarfMaleFlirt02.wav","DwarfMaleFlirt03.wav","DwarfMaleFlirt04.wav","DwarfMaleFlirt05.wav","DwarfMaleFlirt06.wav","","","","",1,1,1,1,1,1,1,1,1,1,"Sound\Character\Dwarf\DwarfVocalMale",1065353216,4.484155085839415e-44,12,45,0
6115,29,"Dwarf Male Vocal 20 (Silly)","DwarfMalePissed01.wav","DwarfMalePissed02.wav","DwarfMalePissed03.wav","DwarfMalePissed04.wav","DwarfMalePissed05.wav","DwarfMalePissed06.wav","DwarfMalePissed07.wav","","","",1,1,1,1,1,1,1,1,1,1,"Sound\Character\Dwarf\DwarfVocalMale",1065353216,4.484155085839415e-44,12,45,0
6116,29,"Gnome Female Vocal 12 (Hello)","GnomeFemaleHello01.wav","GnomeFemaleHello02.wav","GnomeFemaleHello03.wav","","","","","","","",1,1,1,1,1,1,1,1,1,1,"Sound\Character\Gnome\GnomeVocalFemale",1065353216,4.484155085839415e-44,12,45,0
6117,29,"Gnome Female Vocal 13 (Goodbye)","GnomeFemaleGoodbye01.wav","GnomeFemaleGoodbye02.wav","GnomeFemaleGoodbye03.wav","GnomeFemaleGoodbye04.wav","","","","","","",1,1,1,1,1,1,1,1,1,1,"Sound\Character\Gnome\GnomeVocalFemale",1065353216,4.484155085839415e-44,12,45,0
6118,29,"Gnome Female Vocal 14 (Yes)","GnomeFemaleYes01.wav","GnomeFemaleYes02.wav","GnomeFemaleYes03.wav","","","","","","","",1,1,1,1,1,1,1,1,1,1,"Sound\Character\Gnome\GnomeVocalFemale",1065353216,4.484155085839415e-44,12,45,0
6119,29,"Gnome Female Vocal 15 (No)","GnomeFemaleNo01.wav","GnomeFemaleNo02.wav","GnomeFemaleNo03.wav","","","","","","","",1,1,1,1,1,1,1,1,1,1,"Sound\Character\Gnome\GnomeVocalFemale",1065353216,4.484155085839415e-44,12,45,0
6120,29,"Gnome Female Vocal 16 (Thank Yo","GnomeFemaleThankYou01.wav","GnomeFemaleThankYou02.wav","GnomeFemaleThankYou03.wav","","","","","","","",1,1,1,1,1,1,1,1,1,1,"Sound\Character\Gnome\GnomeVocalFemale",1065353216,4.484155085839415e-44,12,45,0
6121,29,"Gnome Female Vocal 17 (Youre We","GnomeFemaleYoureWelcome01.wav","GnomeFemaleYoureWelcome02.wav","GnomeFemaleYoureWelcome03.wav","","","","","","","",1,1,1,1,1,1,1,1,1,1,"Sound\Character\Gnome\GnomeVocalFemale",1065353216,4.484155085839415e-44,12,45,0
6122,29,"Gnome Female Vocal 18 (Congratu","GnomeFemaleCongratulations01.wav","GnomeFemaleCongratulations02.wav","GnomeFemaleCongratulations03.wav","GnomeFemaleCongratulations04.wav","","","","","","",1,1,1,1,1,1,1,1,1,1,"Sound\Character\Gnome\GnomeVocalFemale",1065353216,4.484155085839415e-44,12,45,0
6123,29,"Gnome Female Vocal 19 (Flirt)","GnomeFemaleFlirt01.wav","GnomeFemaleFlirt02.wav","GnomeFemaleFlirt03.wav","GnomeFemaleFlirt06.wav","GnomeFemaleFlirt07.wav","","","","","",1,1,1,1,1,1,1,1,1,1,"Sound\Character\Gnome\GnomeVocalFemale",1065353216,4.484155085839415e-44,12,45,0
6124,29,"Gnome Female Vocal 20 (Silly)","GnomeFemalePissed01.wav","GnomeFemalePissed02.wav","GnomeFemalePissed03.wav","GnomeFemalePissed04.wav","","","","","","",1,1,1,1,1,1,1,1,1,1,"Sound\Character\Gnome\GnomeVocalFemale",1065353216,4.484155085839415e-44,12,45,0
6125,29,"Gnome Male Vocal 12 (Hello)","GnomeMaleHello01.wav","GnomeMaleHello02.wav","GnomeMaleHello03.wav","GnomeMaleHello04.wav","","","","","","",1,1,1,1,1,1,1,1,1,1,"Sound\Character\Gnome\GnomeVocalMale",1065353216,4.484155085839415e-44,12,45,0
6126,29,"Gnome Male Vocal 13 (Goodbye)","GnomeMaleGoodbye01.wav","GnomeMaleGoodbye02.wav","GnomeMaleGoodbye03.wav","GnomeMaleGoodbye04.wav","","","","","","",1,1,1,1,1,1,1,1,1,1,"Sound\Character\Gnome\GnomeVocalMale",1065353216,4.484155085839415e-44,12,45,0
6127,29,"Gnome Male Vocal 14 (Yes)","GnomeMaleYes01.wav","GnomeMaleYes02.wav","GnomeMaleYes03.wav","","","","","","","",1,1,1,1,1,1,1,1,1,1,"Sound\Character\Gnome\GnomeVocalMale",1065353216,4.484155085839415e-44,12,45,0
6128,29,"Gnome Male Vocal 15 (No)","GnomeMaleNo01.wav","GnomeMaleNo02.wav","GnomeMaleNo03.wav","","","","","","","",1,1,1,1,1,1,1,1,1,1,"Sound\Character\Gnome\GnomeVocalMale",1065353216,4.484155085839415e-44,12,45,0
6129,29,"Gnome Male Vocal 16 (Thank You)","GnomeMaleThankYou01.wav","GnomeMaleThankYou02.wav","GnomeMaleThankYou03.wav","","","","","","","",1,1,1,1,1,1,1,1,1,1,"Sound\Character\Gnome\GnomeVocalMale",1065353216,4.484155085839415e-44,12,45,0
6130,29,"Gnome Male Vocal 17 (Youre Welc","GnomeMaleYoureWelcome01.wav","GnomeMaleYoureWelcome02.wav","GnomeMaleYoureWelcome03.wav","","","","","","","",1,1,1,1,1,1,1,1,1,1,"Sound\Character\Gnome\GnomeVocalMale",1065353216,4.484155085839415e-44,12,45,0
6131,29,"Gnome Male Vocal 18 (Congratula","GnomeMaleCongratulations01.wav","GnomeMaleCongratulations02.wav","GnomeMaleCongratulations03.wav","","","","","","","",1,1,1,1,1,1,1,1,1,1,"Sound\Character\Gnome\GnomeVocalMale",1065353216,4.484155085839415e-44,12,45,0
6132,29,"Gnome Male Vocal 19 (Flirt)","GnomeMaleFlirt01.wav","GnomeMaleFlirt02.wav","GnomeMaleFlirt03.wav","GnomeMaleFlirt04.wav","","","","","","",1,1,1,1,1,1,1,1,1,1,"Sound\Character\Gnome\GnomeVocalMale",1065353216,4.484155085839415e-44,12,45,0
6133,29,"Gnome Male Vocal 20 (Silly)","GnomeMalePissed01.wav","GnomeMalePissed02.wav","GnomeMalePissed03.wav","GnomeMalePissed04.wav","GnomeMalePissed05.wav","GnomeMalePissed06.wav","","","","",1,1,1,1,1,1,1,1,1,1,"Sound\Character\Gnome\GnomeVocalMale",1065353216,4.484155085839415e-44,12,45,0
6134,29,"Human Female Vocal 12 (Hello)","HumanFemaleHello01.wav","HumanFemaleHello02.wav","HumanFemaleHello03.wav","","","","","","","",1,1,1,1,1,1,1,1,1,1,"Sound\Character\Human\HumanVocalFemale",1065353216,4.484155085839415e-44,12,45,0
6135,29,"Human Female Vocal 13 (Goodbye)","HumanFemaleGoodbye01.wav","HumanFemaleGoodbye02.wav","HumanFemaleGoodbye03.wav","","","","","","","",1,1,1,1,1,1,1,1,1,1,"Sound\Character\Human\HumanVocalFemale",1065353216,4.484155085839415e-44,12,45,0
6136,29,"Human Female Vocal 14 (Yes)","HumanFemaleYes01.wav","HumanFemaleYes02.wav","HumanFemaleYes03.wav","","","","","","","",1,1,1,1,1,1,1,1,1,1,"Sound\Character\Human\HumanVocalFemale",1065353216,4.484155085839415e-44,12,45,0
6137,29,"Human Female Vocal 15 (No)","HumanFemaleNo01.wav","HumanFemaleNo02.wav","HumanFemaleNo03.wav","","","","","","","",1,1,1,1,1,1,1,1,1,1,"Sound\Character\Human\HumanVocalFemale",1065353216,4.484155085839415e-44,12,45,0
6138,29,"Human Female Vocal 16 (Thank Yo","HumanFemaleThankYou01.wav","HumanFemaleThankYou02.wav","HumanFemaleThankYou03.wav","","","","","","","",1,1,1,1,1,1,1,1,1,1,"Sound\Character\Human\HumanVocalFemale",1065353216,4.484155085839415e-44,12,45,0
6139,29,"Human Female Vocal 17 (Youre We","HumanFemaleYoureWelcome01.wav","HumanFemaleYoureWelcome02.wav","HumanFemaleYoureWelcome03.wav","","","","","","","",1,1,1,1,1,1,1,1,1,1,"Sound\Character\Human\HumanVocalFemale",1065353216,4.484155085839415e-44,12,45,0
6140,25,"G_HornofEcheyakee.wav","G_HornofEcheyakee.wav","","","","","","","","","",1,1,1,1,1,1,1,1,1,1,"Sound\Doodad",1065353216,4.484155085839415e-44,8,45,0
6141,29,"Human Female Vocal 18 (Congratu","HumanFemaleCongratulations01.wav","HumanFemaleCongratulations02.wav","HumanFemaleCongratulations03.wav","","","","","","","",1,1,1,1,1,1,1,1,1,1,"Sound\Character\Human\HumanVocalFemale",1065353216,4.484155085839415e-44,12,45,0
6142,29,"Human Female Vocal 19 (Flirt)","HumanFemaleFlirt01.wav","HumanFemaleFlirt02.wav","HumanFemaleFlirt03.wav","","","","","","","",1,1,1,1,1,1,1,1,1,1,"Sound\Character\Human\HumanVocalFemale",1065353216,4.484155085839415e-44,12,45,0
6143,29,"Human Female Vocal 20 (Silly)","HumanFemalePissed01.wav","HumanFemalePissed02.wav","HumanFemalePissed03.wav","HumanFemalePissed04.wav","HumanFemalePissed07.wav","HumanFemalePissed08.wav","HumanFemalePissed09.wav","","","",1,1,1,1,1,1,1,1,1,1,"Sound\Character\Human\HumanVocalFemale",1065353216,4.484155085839415e-44,12,45,0
6144,2,"TalentScreenOpen","TalentScreenOpen.wav","","","","","","","","","",1,1,1,1,1,1,1,1,1,1,"Sound\interface",1053609165,4.484155085839415e-44,7,30,0
6145,2,"TalentScreenClose","TalentScreenClose.wav","","","","","","","","","",1,1,1,1,1,1,1,1,1,1,"Sound\interface",1061997773,4.484155085839415e-44,7,30,0
6146,28,"Zone - Orgrimmar02","orgrimmar02-zone.mp3","","","","","","","","","",1,1,1,1,1,1,1,1,1,1,"Sound\Music\CityMusic\Orgrimmar",1060152279,4.484155085839415e-44,7,30,0
6154,1,"SharpenWeapon","SharpenWeapon1.wav","SharpenWeapon2.wav","SharpenWeapon3.wav","","","","","","","",1,1,1,1,1,1,1,1,1,1,"Sound\Spells\Tradeskills",1060152279,4.484155085839415e-44,8,30,0
6155,1,"CampFirePrecast","CampFireCreatePrecast.wav","","","","","","","","","",1,1,1,1,1,1,1,1,1,1,"Sound\Spells",1056964608,4.484155085839415e-44,7,30,0
6156,10,"TrexAttack","TrexAttackA.wav","TrexAttackB.wav","TrexAttackC.wav","","","","","","","",1,1,1,1,1,1,1,1,1,1,"Sound\Creature\Trex",1065353216,4.484155085839415e-44,12,45,0
6157,10,"TrexWound","TrexWoundA.wav","TrexWoundB.wav","TrexWoundC.wav","","","","","","","",1,1,1,1,1,1,1,1,1,1,"Sound\Creature\Trex",1065353216,4.484155085839415e-44,12,45,0
6158,10,"TrexWoundCrit","TrexWoundCrit.wav","","","","","","","","","",1,1,1,1,1,1,1,1,1,1,"Sound\Creature\Trex",1065353216,4.484155085839415e-44,12,45,0
6159,10,"TrexDeath","TrexDeath.wav","","","","","","","","","",1,1,1,1,1,1,1,1,1,1,"Sound\Creature\Trex",1065353216,4.484155085839415e-44,12,45,0
6160,10,"TrexPreAggro","TrexPreAggro.wav","","","","","","","","","",1,1,1,1,1,1,1,1,1,1,"Sound\Creature\Trex",1065353216,4.484155085839415e-44,12,45,0
6161,10,"TrexAggro","TrexAggro.wav","","","","","","","","","",1,1,1,1,1,1,1,1,1,1,"Sound\Creature\Trex",1065353216,4.484155085839415e-44,8,45,0
6162,29,"Human Male Vocal 12 (Hello)","HumanMaleHello01.wav","HumanMaleHello02.wav","HumanMaleHello03.wav","HumanMaleHello04.wav","","","","","","",1,1,1,1,1,1,1,1,1,1,"Sound\Character\Human\HumanVocalMale",1065353216,4.484155085839415e-44,12,45,0
6163,29,"Human Male Vocal 13 (Goodbye)","HumanMaleGoodbye01.wav","HumanMaleGoodbye02.wav","HumanMaleGoodbye03.wav","","","","","","","",1,1,1,1,1,1,1,1,1,1,"Sound\Character\Human\HumanVocalMale",1065353216,4.484155085839415e-44,12,45,0
6164,29,"Human Male Vocal 14 (Yes)","HumanMaleYes01.wav","HumanMaleYes02.wav","HumanMaleYes03.wav","","","","","","","",1,1,1,1,1,1,1,1,1,1,"Sound\Character\Human\HumanVocalMale",1065353216,4.484155085839415e-44,12,45,0
6165,29,"Human Male Vocal 15 (No)","HumanMaleNo01.wav","HumanMaleNo02.wav","HumanMaleNo03.wav","HumanMaleNo04.wav","","","","","","",1,1,1,1,1,1,1,1,1,1,"Sound\Character\Human\HumanVocalMale",1065353216,4.484155085839415e-44,12,45,0
6166,29,"Human Male Vocal 16 (Thank You)","HumanMaleThankYou01.wav","HumanMaleThankYou02.wav","HumanMaleThankYou03.wav","","","","","","","",1,1,1,1,1,1,1,1,1,1,"Sound\Character\Human\HumanVocalMale",1065353216,4.484155085839415e-44,12,45,0
6167,29,"Human Male Vocal 17 (Youre Welc","HumanMaleYoureWelcome01.wav","HumanMaleYoureWelcome02.wav","HumanMaleYoureWelcome03.wav","","","","","","","",1,1,1,1,1,1,1,1,1,1,"Sound\Character\Human\HumanVocalMale",1065353216,4.484155085839415e-44,12,45,0
6168,29,"Human Male Vocal 18 (Congratula","HumanMaleCongratulations01.wav","HumanMaleCongratulations02.wav","HumanMaleCongratulations03.wav","","","","","","","",1,1,1,1,1,1,1,1,1,1,"Sound\Character\Human\HumanVocalMale",1065353216,4.484155085839415e-44,12,45,0
6169,29,"Human Male Vocal 19 (Flirt)","HumanMaleFlirt01.wav","HumanMaleFlirt02.wav","HumanMaleFlirt03.wav","HumanMaleFlirt04.wav","HumanMaleFlirt05.wav","HumanMaleFlirt06.wav","","","","",1,1,1,1,1,1,1,1,1,1,"Sound\Character\Human\HumanVocalMale",1065353216,4.484155085839415e-44,12,45,0
6170,29,"Human Male Vocal 20 (Silly)","HumanMalePissed01.wav","HumanMalePissed02.wav","HumanMalePissed03.wav","HumanMalePissed04.wav","HumanMalePissed05.wav","HumanMalePissed06.wav","","","","",1,1,1,1,1,1,1,1,1,1,"Sound\Character\Human\HumanVocalMale",1065353216,4.484155085839415e-44,12,45,0
6171,29,"NightElf Female Vocal 12 (Hell","NightElfFemaleHello01.wav","NightElfFemaleHello02.wav","NightElfFemaleHello03.wav","NightElfFemaleHello04.wav","","","","","","",1,1,1,1,1,1,1,1,1,1,"Sound\Character\NightElf\NightElfVocalFemale",1065353216,4.484155085839415e-44,12,45,0
6172,29,"NightElf Female Vocal 13 (Good","NightElfFemaleGoodbye01.wav","NightElfFemaleGoodbye02.wav","NightElfFemaleGoodbye03.wav","","","","","","","",1,1,1,1,1,1,1,1,1,1,"Sound\Character\NightElf\NightElfVocalFemale",1065353216,4.484155085839415e-44,12,45,0
6173,29,"NightElf Female Vocal 14 (Yes)","NightElfFemaleYes01.wav","NightElfFemaleYes02.wav","NightElfFemaleYes03.wav","","","","","","","",1,1,1,1,1,1,1,1,1,1,"Sound\Character\NightElf\NightElfVocalFemale",1065353216,4.484155085839415e-44,12,45,0
6174,29,"NightElf Female Vocal 15 (No)","NightElfFemaleNo01.wav","NightElfFemaleNo02.wav","NightElfFemaleNo03.wav","","","","","","","",1,1,1,1,1,1,1,1,1,1,"Sound\Character\NightElf\NightElfVocalFemale",1065353216,4.484155085839415e-44,12,45,0
6175,29,"NightElf Female Vocal 16  (Than","NightElfFemaleThankYou01.wav","NightElfFemaleThankYou02.wav","NightElfFemaleThankYou03.wav","","","","","","","",1,1,1,1,1,1,1,1,1,1,"Sound\Character\NightElf\NightElfVocalFemale",1065353216,4.484155085839415e-44,12,45,0
6176,29,"NightElf Female Vocal 17 (Youre","NightElfFemaleYoureWelcome01.wav","NightElfFemaleYoureWelcome02.wav","NightElfFemaleYoureWelcome03.wav","","","","","","","",1,1,1,1,1,1,1,1,1,1,"Sound\Character\NightElf\NightElfVocalFemale",1065353216,4.484155085839415e-44,12,45,0
6177,29,"NightElf Female Vocal 18 (Congr","NightElfFemaleCongratulations01.wav","NightElfFemaleCongratulations02.wav","NightElfFemaleCongratulations03.wav","","","","","","","",1,1,1,1,1,1,1,1,1,1,"Sound\Character\NightElf\NightElfVocalFemale",1065353216,4.484155085839415e-44,12,45,0
6178,29,"NightElf Female Vocal 19 (Flirt","NightElfFemaleFlirt01.wav","NightElfFemaleFlirt02.wav","NightElfFemaleFlirt03.wav","NightElfFemaleFlirt04.wav","","","","","","",1,1,1,1,1,1,1,1,1,1,"Sound\Character\NightElf\NightElfVocalFemale",1065353216,4.484155085839415e-44,12,45,0
6179,29,"NightElf Female Vocal 20 (Silly","NightElfFemalePissed01.wav","NightElfFemalePissed02.wav","NightElfFemalePissed03.wav","NightElfFemalePissed04.wav","NightElfFemalePissed05.wav","","","","","",1,1,1,1,1,1,1,1,1,1,"Sound\Character\NightElf\NightElfVocalFemale",1065353216,4.484155085839415e-44,12,45,0
6180,29,"NightElf Male Vocal 12 (Hello)","NightElfMaleHello01.wav","NightElfMaleHello02.wav","NightElfMaleHello03.wav","","","","","","","",1,1,1,1,1,1,1,1,1,1,"Sound\Character\NightElf\NightElfVocalMale",1065353216,4.484155085839415e-44,12,45,0
6181,29,"NightElf Male Vocal 13 (Goodbye","NightElfMaleGoodbye01.wav","NightElfMaleGoodbye02.wav","NightElfMaleGoodbye03.wav","","","","","","","",1,1,1,1,1,1,1,1,1,1,"Sound\Character\NightElf\NightElfVocalMale",1065353216,4.484155085839415e-44,12,45,0
6182,29,"NightElf Male Vocal 14 (Yes)","NightElfMaleYes01.wav","NightElfMaleYes02.wav","NightElfMaleYes03.wav","","","","","","","",1,1,1,1,1,1,1,1,1,1,"Sound\Character\NightElf\NightElfVocalMale",1065353216,4.484155085839415e-44,12,45,0
6183,29,"NightElf Male Vocal 15 (No)","NightElfMaleNo01.wav","NightElfMaleNo02.wav","NightElfMaleNo03.wav","","","","","","","",1,1,1,1,1,1,1,1,1,1,"Sound\Character\NightElf\NightElfVocalMale",1065353216,4.484155085839415e-44,12,45,0
6184,29,"NightElf Male Vocal 16 (Thank Y","NightElfMaleThankYou01.wav","NightElfMaleThankYou02.wav","NightElfMaleThankYou03.wav","","","","","","","",1,1,1,1,1,1,1,1,1,1,"Sound\Character\NightElf\NightElfVocalMale",1065353216,4.484155085839415e-44,12,45,0
6185,29,"NightElf Male Vocal 17 (Youre W","NightElfMaleYoureWelcome01.wav","NightElfMaleYoureWelcome02.wav","NightElfMaleYoureWelcome03.wav","","","","","","","",1,1,1,1,1,1,1,1,1,1,"Sound\Character\NightElf\NightElfVocalMale",1065353216,4.484155085839415e-44,12,45,0
6186,29,"NightElf Male Vocal 18 (Congrat","NightElfMaleCongratulations01.wav","NightElfMaleCongratulations02.wav","NightElfMaleCongratulations03.wav","","","","","","","",1,1,1,1,1,1,1,1,1,1,"Sound\Character\NightElf\NightElfVocalMale",1065353216,4.484155085839415e-44,12,45,0
6187,29,"NightElf Male Vocal 19 (Flirt)","NightElfMaleFlirt01.wav","NightElfMaleFlirt02.wav","NightElfMaleFlirt03.wav","NightElfMaleFlirt04.wav","NightElfMaleFlirt05.wav","","","","","",1,1,1,1,1,1,1,1,1,1,"Sound\Character\NightElf\NightElfVocalMale",1065353216,4.484155085839415e-44,12,45,0
