id,modelId,soundId,extendedDisplayInfoId,modelScale,modelAlpha,textureVariant_1,textureVariant_2,textureVariant_3,sizeClass,bloodId,npcSoundId
8089,53,0,517,1,3.5733110840282835e-43,"","","",1,0,99
8109,69,0,0,0.550000011920929,3.5733110840282835e-43,"RockElementalSkinBlack","","",-1,0,0
8129,136,0,0,1.5,3.5733110840282835e-43,"GorillaSkinWhite","","",-1,0,0
8149,951,0,0,1,3.5733110840282835e-43,"LasherSkin","","",-1,0,0
8150,951,0,0,1.2999999523162842,3.5733110840282835e-43,"LasherSkin","","",-1,0,0
8151,951,0,0,1.149999976158142,3.5733110840282835e-43,"LasherSkin","","",-1,0,0
8152,951,0,0,1.5,3.5733110840282835e-43,"LasherSkin","","",-1,0,0
8169,59,0,5623,1,3.5733110840282835e-43,"","","",1,0,132
8170,53,0,4427,1,3.5733110840282835e-43,"","","",1,0,0
8171,54,0,5624,1,3.5733110840282835e-43,"","","",0,0,34
8172,951,0,0,0.5,3.5733110840282835e-43,"LasherSkin","","",-1,0,0
8173,170,75,0,2.5,3.5733110840282835e-43,"SnakeSkinWhite","","",-1,0,0
8174,170,75,0,2.5,3.5733110840282835e-43,"SnakeSkinYellowBlack","","",-1,0,0
8175,207,0,0,1,0,"","","",-1,0,0
8176,53,0,5467,1,2.802596928649634e-43,"","","",-1,0,0
8177,1131,84,0,1.5,3.5733110840282835e-43,"StoneGolemSkinCopper","","",-1,0,0
8178,1131,0,0,1.7999999523162842,3.5733110840282835e-43,"StoneGolemSkinObsidian","","",-1,0,0
8179,84,0,0,1.7999999523162842,3.5733110840282835e-43,"StoneGolemSkinMolten","","",-1,0,0
8180,5,0,0,1,3.5733110840282835e-43,"HoundSkinRed","","",-1,0,0
8181,5,0,0,1.149999976158142,3.5733110840282835e-43,"HoundSkinRed","","",-1,0,0
8182,911,829,0,1,3.5733110840282835e-43,"WormSkinBrown","","",-1,0,0
8183,932,0,0,1,3.5733110840282835e-43,"LarvaSkinDarkRed","","",-1,0,0
8184,191,0,0,0.5,3.5733110840282835e-43,"ThunderBeastSkinBlue","","",1,0,0
8185,50,0,5643,1,3.5733110840282835e-43,"","","",0,0,111
8186,49,0,5644,1,3.5733110840282835e-43,"","","",0,0,115
8189,851,0,0,0.25,3.5733110840282835e-43,"GnomeSpiderTankSkinRed","","",-1,0,0
8190,58,0,5663,1,3.5733110840282835e-43,"","","",0,0,80
8191,50,0,5664,1,3.5733110840282835e-43,"","","",1,0,111
8209,84,0,0,3,3.5733110840282835e-43,"StoneGolemSkinPlatinum","","",-1,0,0
8229,55,0,5683,1,3.5733110840282835e-43,"","","",1,0,54
8249,1011,47,0,1,3.5733110840282835e-43,"DragonSpawnCasterSkinBlack","DragonSpawnCasterBodySkinBlack","",-1,0,0
8269,205,0,0,1.5,3.5733110840282835e-43,"MoltenGiant","","",3,0,0
8270,1131,84,0,1.7999999523162842,3.5733110840282835e-43,"StoneGolemSkinPlatinum","","",-1,0,0
8271,30,0,0,1.5,3.5733110840282835e-43,"MineSpiderSkinCrystal","","",-1,0,0
8289,84,0,0,2.0999999046325684,3.5733110840282835e-43,"StoneGolemSkinCopper","","",-1,0,0
8309,1011,47,0,1.25,3.5733110840282835e-43,"DragonSpawnCasterSkinBlack","DragonSpawnCasterBodySkinBlack","",-1,0,0
8310,1031,0,0,1.5,3.5733110840282835e-43,"DragonSpawnSkin","DragonSpawnBodySkin","",-1,0,0
8311,47,0,0,1.5,3.5733110840282835e-43,"DragonSpawnSkin","DragonSpawnBodySkin","",-1,0,0
8312,1011,47,0,1,3.5733110840282835e-43,"DragonSpawnCasterSkinRed","DragonSpawnCasterBodySkinRed","",-1,0,0
8313,1031,0,0,1.5,3.5733110840282835e-43,"DragonSpawnSkinRed","DragonSpawnBodySkinRed","",-1,0,0
8314,1011,47,0,1.25,3.5733110840282835e-43,"DragonSpawnCasterSkinRed","DragonSpawnCasterBodySkinRed","",-1,0,0
8315,1031,0,0,1.75,3.5733110840282835e-43,"DragonSpawnSkinRed","DragonSpawnBodySkinRed","",-1,0,0
8316,1011,0,0,1.25,3.5733110840282835e-43,"DragonSpawnCasterSkinBlue","DragonSpawnCasterBodySkinBlue","",-1,0,0
8317,571,0,0,1,3.5733110840282835e-43,"DrakeSkinBronze1","DrakeSkinBronze2","DrakeSkinBronze3",-1,0,0
8318,571,0,0,1.149999976158142,3.5733110840282835e-43,"DrakeSkinBronze1","DrakeSkinBronze2","DrakeSkinBronze3",-1,0,0
8329,1151,0,0,1,3.5733110840282835e-43,"SalamanderMaleSkinRed","","",-1,0,0
8330,58,0,5703,1,3.5733110840282835e-43,"","","",0,0,80
8331,51,51,5704,1,3.5733110840282835e-43,"","","",1,0,60
8332,58,0,5705,1,3.5733110840282835e-43,"","","",0,0,79
8333,51,51,5706,1,3.5733110840282835e-43,"","","",1,0,61
8334,59,0,5707,1,3.5733110840282835e-43,"","","",1,0,68
8335,185,0,5708,1,3.5733110840282835e-43,"","","",1,0,77
8349,185,0,5709,1,3.5733110840282835e-43,"","","",1,0,76
8350,59,0,5710,1,3.5733110840282835e-43,"","","",1,0,69
8351,51,0,5723,1,3.5733110840282835e-43,"","","",0,0,61
8352,51,51,5724,1,3.5733110840282835e-43,"","","",1,0,62
8353,182,0,5725,1,3.5733110840282835e-43,"","","",0,0,105
8354,55,0,5726,1,3.5733110840282835e-43,"","","",1,0,59
8355,59,0,5727,1,3.5733110840282835e-43,"","","",1,0,69
8356,60,0,5728,1,3.5733110840282835e-43,"","","",1,0,71
8369,771,0,0,0.75,3.5733110840282835e-43,"GnomeSpiderTankSkinRed","","",-1,0,0
8389,2,0,0,1.5,3.5733110840282835e-43,"BogBeastSkinDiseased","BogBeastSkinDiseasedAlpha","",1,0,0
8390,971,0,0,1.5,3.5733110840282835e-43,"DeepTrollSkinStone","DeepTrollSkinStone","",-1,0,0
8391,951,0,0,0.4000000059604645,3.5733110840282835e-43,"LasherSkin","","",-1,0,0
8392,1,0,0,1,3.5733110840282835e-43,"BasiliskSkinWhite","BasiliskCrystalSkin","",-1,0,0
8395,84,0,0,2,3.5733110840282835e-43,"StoneGolemSkinGrey","","",2,0,0
8409,160,0,0,0.25,3.5733110840282835e-43,"FireElementalSkin","Lavablood_drips","",0,0,0
8410,1171,0,0,0.75,3.5733110840282835e-43,"PterrordaxSkinGray","PterrordaxWingSkinGray","",-1,0,0
8411,1171,0,0,1,3.5733110840282835e-43,"PterrordaxSkinGray","PterrordaxWingSkinGray","",-1,0,0
8412,1171,0,0,1.25,3.5733110840282835e-43,"PterrordaxSkinGreen","PterrordaxWingSkinGreen","",-1,0,0
8413,53,0,5763,1,3.5733110840282835e-43,"","","",1,0,37
8429,186,0,5783,1,1.793662034335766e-43,"","","",0,0,71
8430,49,0,5743,1,3.5733110840282835e-43,"","","",0,0,49
8449,55,0,5803,1,3.5733110840282835e-43,"","","",0,0,59
8469,1191,0,0,1,3.5733110840282835e-43,"WarHorse","","",1,0,0
8470,1071,0,0,0.6000000238418579,3.5733110840282835e-43,"KotoBeastSkinBrown","","",-1,0,0
8471,175,0,0,1.2999999523162842,3.5733110840282835e-43,"FaerieDragon","faeriewing","",-1,0,0
8472,34,0,0,1.5,3.5733110840282835e-43,"RaptorSkinMottledBlueGreen","","",1,0,0
8473,34,0,0,1,3.5733110840282835e-43,"RaptorSkinViolet","","",1,0,0
8474,49,0,5804,1,3.5733110840282835e-43,"","","",0,0,49
8475,9,0,0,0.75,3.5733110840282835e-43,"GhostSkin","","",-1,0,0
8476,50,0,5805,1,3.5733110840282835e-43,"HumanMaleCitizenLow","","",1,0,46
8477,831,0,5806,1,3.5733110840282835e-43,"","","",1,0,66
8478,183,0,5807,1,3.5733110840282835e-43,"","","",1,0,40
8479,52,0,5808,1,3.5733110840282835e-43,"","","",1,0,58
8489,50,0,5823,1,3.5733110840282835e-43,"","","",1,0,46
8509,1211,0,0,1,3.5733110840282835e-43,"DiemetradonSkinRed","","",-1,0,0
8510,1211,0,0,1,3.5733110840282835e-43,"DiemetradonSkinYellow","","",-1,0,0
8511,1211,0,0,1.25,3.5733110840282835e-43,"DiemetradonSkinYellow","","",-1,0,0
8512,1211,0,0,1.5,3.5733110840282835e-43,"DiemetradonSkinYellow","","",-1,0,0
8529,160,0,0,1.75,3.5733110840282835e-43,"FireElementalSkin","Lavablood_drips","",-1,0,0
8549,591,0,0,1.25,3.5733110840282835e-43,"AirElementalSkinBrown","","",-1,0,0
8550,69,0,0,1,3.5733110840282835e-43,"RockElementalSkinBrownBrown","","",-1,0,0
8569,831,0,5863,1,3.5733110840282835e-43,"","","",1,0,0
8570,1551,0,0,1.7999999523162842,3.5733110840282835e-43,"DragonOnyxia1","DragonOnyxia2","DragonOnyxia3",-1,0,0
8571,1232,0,0,1,3.5733110840282835e-43,"DruidCatTaurenSkinBrown","DruidCatTaurenSkinBrown","",-1,0,0
8572,60,0,5864,1,3.5733110840282835e-43,"","","",1,0,70
8573,991,0,0,1,3.5733110840282835e-43,"SlimeSkinCrimson","","",-1,0,0
8574,203,0,0,0.800000011920929,3.5733110840282835e-43,"DragonSkin1Black","DragonSkin2Black","DragonSkin3Black",-1,0,0
8575,78,0,0,1.5,3.5733110840282835e-43,"SatyrSkinCrimson","","",1,0,0
8589,8,0,0,1.7000000476837158,3.5733110840282835e-43,"FurbolgSkinGray","FurbolgStuffgray","",1,0,0
8590,53,0,23,1.25,3.5733110840282835e-43,"","","",-1,0,0
8591,53,0,5883,1,3.5733110840282835e-43,"","","",0,0,0
8592,53,0,5884,1,3.5733110840282835e-43,"","","",0,0,0
8593,53,0,5885,1,3.5733110840282835e-43,"","","",0,0,0
8594,53,0,5886,1,3.5733110840282835e-43,"","","",0,0,0
8595,53,0,5887,1,3.5733110840282835e-43,"","","",0,0,0
8596,53,0,5888,1,3.5733110840282835e-43,"","","",0,0,0
8597,53,0,5889,1,3.5733110840282835e-43,"","","",0,0,0
8598,10,0,0,1.2999999523162842,3.5733110840282835e-43,"MossHideGnollWhelpSkin","","",1,0,0
8609,130,0,0,1,3.5733110840282835e-43,"DreadLordSkinGreen","DreadLordWingSkinGreen","Dreadlord2_Skin_01_Glow",1,0,0
8610,130,0,0,2,3.5733110840282835e-43,"DreadLordSkinGreen","DreadLordWingSkinGreen","Dreadlord2_Skin_01_Glow",1,0,0
8611,130,0,0,3,3.5733110840282835e-43,"DreadLordSkinGreen","DreadLordWingSkinGreen","Dreadlord2_Skin_01_Glow",1,0,0
8612,130,0,0,2.5,3.5733110840282835e-43,"DreadLordSkinGreen","DreadLordWingSkinGreen","Dreadlord2_Skin_01_Glow",1,0,0
8629,51,51,5706,1,1.793662034335766e-43,"","","",-1,0,61
8630,832,0,5903,1,3.5733110840282835e-43,"","","",1,0,63
8631,831,0,5904,1,3.5733110840282835e-43,"","","",1,0,65
8632,50,0,5905,0.8999999761581421,3.5733110840282835e-43,"","","",0,0,46
8633,51,0,5906,1,3.5733110840282835e-43,"","","",0,0,126
8634,59,0,5907,1,3.5733110840282835e-43,"","","",1,0,132
8649,51,0,5923,1,3.5733110840282835e-43,"","","",0,0,0
8650,52,0,0,1,3.5733110840282835e-43,"","","",1,0,0
8651,186,0,0,1,3.5733110840282835e-43,"","","",0,0,0
8652,182,0,5927,1,3.5733110840282835e-43,"","","",0,0,0
8653,185,0,6588,1,3.5733110840282835e-43,"","","",1,0,0
8654,53,0,5929,1,3.5733110840282835e-43,"","","",0,0,155
8655,53,0,5928,1.2000000476837158,3.5733110840282835e-43,"","","",0,0,0
8656,831,0,5931,1,3.5733110840282835e-43,"","","",1,0,66
8657,56,0,5930,1,3.5733110840282835e-43,"","","",0,0,0
8658,53,0,5932,1,3.5733110840282835e-43,"","","",0,0,0
8659,54,0,5933,1,3.5733110840282835e-43,"","","",0,0,33
8660,60,0,5934,1,3.5733110840282835e-43,"","","",1,0,0
8661,53,0,5936,1,3.5733110840282835e-43,"","","",0,0,0
8662,53,0,5937,1,3.5733110840282835e-43,"","","",0,0,0
8663,53,0,5938,1,3.5733110840282835e-43,"","","",0,0,0
8664,51,0,5939,1.399999976158142,3.5733110840282835e-43,"","","",1,0,0
8665,832,0,5940,1,3.5733110840282835e-43,"","","",1,0,63
8666,59,0,5941,1,3.5733110840282835e-43,"","","",1,0,133
8667,831,0,5942,1,3.5733110840282835e-43,"","","",1,0,0
8668,51,0,5943,1,3.5733110840282835e-43,"","","",0,0,126
8669,59,0,5944,1,3.5733110840282835e-43,"","","",1,0,67
8670,59,0,5946,1,3.5733110840282835e-43,"","","",0,0,134
8671,52,0,5945,1,3.5733110840282835e-43,"","","",1,0,125
8672,58,0,5949,1,3.5733110840282835e-43,"","","",0,0,143
8673,53,0,5947,1,3.5733110840282835e-43,"","","",0,0,0
8674,53,0,5948,1,3.5733110840282835e-43,"","","",0,0,0
8675,54,0,5950,1,3.5733110840282835e-43,"","","",-1,0,0
8676,54,0,5951,1,3.5733110840282835e-43,"","","",-1,0,0
8677,51,0,5952,1,3.5733110840282835e-43,"","","",0,0,127
8678,53,0,5953,1,3.5733110840282835e-43,"","","",0,0,0
8679,53,0,5955,1,3.5733110840282835e-43,"","","",0,0,0
8680,54,0,5954,1,3.5733110840282835e-43,"","","",-1,0,0
8681,53,0,5963,1.2000000476837158,3.5733110840282835e-43,"","","",0,0,0
8682,53,0,5964,1.2000000476837158,3.5733110840282835e-43,"","","",0,0,0
8683,54,0,5965,1.2000000476837158,3.5733110840282835e-43,"","","",-1,0,0
8684,54,0,5966,1.2000000476837158,3.5733110840282835e-43,"","","",-1,0,0
8685,49,0,5967,1,3.5733110840282835e-43,"HumanMaleCitizenLow","","",1,0,48
8686,53,0,5956,2,1.793662034335766e-43,"","","",-1,0,0
8687,53,0,5957,2,1.793662034335766e-43,"","","",-1,0,0
8688,53,0,5958,2,1.793662034335766e-43,"","","",-1,0,0
8689,53,0,5959,2,1.793662034335766e-43,"","","",-1,0,0
8690,54,0,5961,2,1.793662034335766e-43,"","","",-1,0,0
8691,54,0,5962,2,1.793662034335766e-43,"","","",-1,0,0
8692,53,0,5960,2,1.793662034335766e-43,"","","",-1,0,0
8693,183,0,5968,1,3.5733110840282835e-43,"","","",1,0,41
8694,55,0,5969,1,3.5733110840282835e-43,"","","",0,0,54
8695,50,0,5971,1,3.5733110840282835e-43,"","","",1,0,45
8696,53,0,5970,1,2.802596928649634e-43,"","","",-1,0,36
8697,51,0,5972,1,3.5733110840282835e-43,"","","",0,0,60
8698,53,0,5973,1,2.802596928649634e-43,"","","",-1,0,0
8699,51,0,5974,1,3.5733110840282835e-43,"","","",0,0,0
8700,51,0,5975,1,3.5733110840282835e-43,"","","",0,0,0
8701,51,0,5976,1,3.5733110840282835e-43,"","","",0,0,0
8702,51,0,5977,1,3.5733110840282835e-43,"","","",0,0,0
8703,51,0,5978,1.2000000476837158,3.5733110840282835e-43,"","","",0,0,60
8704,53,0,5979,1,3.5733110840282835e-43,"","","",1,0,0
8705,54,0,5980,1,3.5733110840282835e-43,"","","",0,0,0
8706,49,0,5981,1,3.5733110840282835e-43,"","","",0,0,0
8707,49,0,5982,1,3.5733110840282835e-43,"","","",0,0,50
8708,53,0,5983,1.100000023841858,3.5733110840282835e-43,"","","",1,0,0
8709,53,0,5984,1,3.5733110840282835e-43,"","","",0,0,37
8710,53,0,5973,1,1.793662034335766e-43,"","","",-1,0,0
8711,1031,47,0,2,3.5733110840282835e-43,"DragonSpawnSkin","DragonSpawnBodySkin","",-1,0,0
8712,6,0,0,1.2999999523162842,3.5733110840282835e-43,"DragonWhelpSkinRed","","",-1,0,0
8713,6,0,0,1.5,3.5733110840282835e-43,"DragonWhelpSkinRed","","",-1,0,0
8714,591,0,0,1,3.5733110840282835e-43,"AirElementalSkinWhite","","",-1,0,0
8715,591,0,0,1.5,3.5733110840282835e-43,"AirElementalSkinBrown","","",-1,0,0
8716,591,0,0,1.5,3.5733110840282835e-43,"AirElementalSkinWhite","","",-1,0,0
8717,49,0,6003,1,3.5733110840282835e-43,"","","",0,0,0
8718,53,0,5985,1,3.5733110840282835e-43,"","","",0,0,0
8729,53,0,6010,1,3.5733110840282835e-43,"","","",0,0,0
8749,53,0,6024,1,3.5733110840282835e-43,"","","",0,0,0
8750,53,0,6005,1,3.5733110840282835e-43,"","","",0,0,0
8751,53,0,6023,1,3.5733110840282835e-43,"","","",0,0,0
8752,53,0,6009,1,3.5733110840282835e-43,"","","",0,0,0
8753,53,0,6004,1,3.5733110840282835e-43,"","","",0,0,0
8754,53,0,6007,1,3.5733110840282835e-43,"","","",0,0,0
8755,53,0,6006,0.8999999761581421,3.5733110840282835e-43,"","","",-1,0,0
8756,53,0,6025,1.25,3.5733110840282835e-43,"","","",0,0,0
8757,53,0,6011,1,3.5733110840282835e-43,"","","",0,0,0
8758,53,0,6008,1,3.5733110840282835e-43,"","","",0,0,0
8759,53,0,6027,1.100000023841858,3.5733110840282835e-43,"","","",0,0,0
8760,51,0,6028,1,3.5733110840282835e-43,"OrcNPCSkin","OrcMaleSamuHairSkin","",1,0,0
8761,50,0,6034,1.2000000476837158,3.5733110840282835e-43,"","","",1,0,0
8762,59,0,6035,1,3.5733110840282835e-43,"","","",0,0,0
8763,54,0,6029,1,3.5733110840282835e-43,"","","",0,0,0
8764,49,0,6026,1,3.5733110840282835e-43,"","","",0,0,0
8765,56,0,6030,1,3.5733110840282835e-43,"","","",0,0,0
8766,51,0,6031,1,3.5733110840282835e-43,"","","",0,0,127
8767,59,0,6032,1,3.5733110840282835e-43,"","","",0,0,67
8768,58,0,6033,1,3.5733110840282835e-43,"","","",0,0,142
8769,50,0,6036,1,3.5733110840282835e-43,"","","",1,0,45
8772,49,0,6037,1,3.5733110840282835e-43,"","","",0,0,0
8773,59,0,6038,1,3.5733110840282835e-43,"","","",0,0,0
8774,50,0,6044,1,3.5733110840282835e-43,"","","",1,0,0
8776,183,0,6042,1,3.5733110840282835e-43,"","","",1,0,0
8777,185,0,6040,1,3.5733110840282835e-43,"","","",-1,0,0
8778,49,0,6045,1,3.5733110840282835e-43,"","","",0,0,0
8779,50,0,6046,1,3.5733110840282835e-43,"","","",1,0,0
8780,185,0,6049,1,3.5733110840282835e-43,"","","",-1,0,0
8781,58,0,6047,1,3.5733110840282835e-43,"","","",1,0,0
8782,144,0,0,1.2999999523162842,3.5733110840282835e-43,"BansheeSkin","banshee2magenta2","alphacloud",-1,0,0
8783,144,0,0,1.5,3.5733110840282835e-43,"BansheeSkin","banshee2magenta2","alphacloud",-1,0,0
8789,52,0,6048,1,3.5733110840282835e-43,"","","",-1,0,0
8790,49,0,6051,1,3.5733110840282835e-43,"","","",0,0,0
8791,57,0,6050,1,3.5733110840282835e-43,"","","",1,0,0
8792,59,0,6052,1,3.5733110840282835e-43,"","","",0,0,0
8793,53,0,6063,1,3.5733110840282835e-43,"","","",0,0,0
8794,53,0,6064,1,3.5733110840282835e-43,"","","",0,0,0
8795,54,0,6066,1,3.5733110840282835e-43,"","","",-1,0,0
8796,54,0,6067,1,3.5733110840282835e-43,"","","",-1,0,0
8797,1,0,0,1,3.5733110840282835e-43,"BasiliskSkinBlue","BasiliskCrystalSkin","",-1,0,0
8798,53,0,6068,1,3.5733110840282835e-43,"","","",0,0,0
8799,53,0,6069,1,3.5733110840282835e-43,"","","",0,0,0
8800,54,0,6070,1,3.5733110840282835e-43,"","","",-1,0,0
8801,54,0,6071,1,3.5733110840282835e-43,"","","",-1,0,0
8802,1,0,0,1.149999976158142,3.5733110840282835e-43,"BasiliskSkinGreen","BasiliskCrystalSkinJade","",-1,0,0
8803,53,0,6073,1,3.5733110840282835e-43,"","","",0,0,0
8804,53,0,6074,1,3.5733110840282835e-43,"","","",0,0,0
8805,53,0,6075,1,3.5733110840282835e-43,"","","",0,0,0
8806,53,0,6076,1,3.5733110840282835e-43,"","","",0,0,0
8807,53,0,6072,1.2000000476837158,3.5733110840282835e-43,"","","",0,0,0
8808,411,189,0,0.30000001192092896,3.5733110840282835e-43,"BatSkinViolet01","BatSkinViolet02","",-1,0,0
8809,50,0,6077,1,3.5733110840282835e-43,"","","",1,0,47
8810,67,0,0,3,1.793662034335766e-43,"AncientProtectorBlack","","",3,0,0
8811,67,0,0,3,3.5733110840282835e-43,"AncientProtectorGrey","","",3,0,0
8812,53,0,6078,1,3.5733110840282835e-43,"","","",0,0,0
8813,53,0,6079,1,3.5733110840282835e-43,"","","",0,0,0
8814,53,0,6080,1,3.5733110840282835e-43,"","","",0,0,0
8815,53,0,6081,1,3.5733110840282835e-43,"","","",0,0,0
8816,611,0,0,0.5,3.5733110840282835e-43,"ParrotSkinBlue","","",0,0,0
8817,651,0,0,0.5,3.5733110840282835e-43,"ParrotSkinCrimson","","",0,0,0
8818,611,0,0,0.5,3.5733110840282835e-43,"ParrotSkinWhite","","",0,0,0
8819,611,0,0,0.5,3.5733110840282835e-43,"ParrotSkinOrange","","",0,0,0
8820,53,0,6084,1,3.5733110840282835e-43,"","","",0,0,0
8821,53,0,6085,1,3.5733110840282835e-43,"","","",0,0,0
8822,53,0,6086,1,3.5733110840282835e-43,"","","",0,0,0
8823,53,0,6087,1,3.5733110840282835e-43,"","","",0,0,0
8824,141,0,0,2.5,1.793662034335766e-43,"EntSkinDead","","",2,0,0
8825,53,0,6083,1,3.5733110840282835e-43,"","","",0,0,0
8826,53,0,6088,1,3.5733110840282835e-43,"","","",0,0,0
8827,53,0,6089,1,3.5733110840282835e-43,"","","",0,0,0
8828,53,0,6090,1,3.5733110840282835e-43,"","","",0,0,0
8829,182,0,6123,1,3.5733110840282835e-43,"","","",0,0,42
8830,53,0,6143,1,3.5733110840282835e-43,"","","",0,0,0
8831,54,0,6145,1,3.5733110840282835e-43,"","","",0,0,35
8832,59,0,6146,1,3.5733110840282835e-43,"","","",1,0,68
8833,81,0,0,2,3.5733110840282835e-43,"SlimeSkinCrimson","","",1,0,0
8834,81,0,0,2,3.5733110840282835e-43,"SlimeSkinAquaBlue","","",1,0,0
8837,83,0,0,1.75,3.5733110840282835e-43,"BearSkinWhite","","",2,0,0
8838,83,0,0,1.5,3.5733110840282835e-43,"BearSkinBlue","","",-1,0,0
8839,136,0,0,2.5,3.5733110840282835e-43,"GorillaSkinSilver","","",1,0,0
8840,83,0,0,0.8500000238418579,3.5733110840282835e-43,"BearSkinBlue","","",-1,0,0
8841,136,0,0,1,3.5733110840282835e-43,"GorillaSkinAmy","","",0,0,0
8842,83,0,0,1.5,3.5733110840282835e-43,"BearSkinWhite","","",2,0,0
8843,83,0,0,0.6000000238418579,3.5733110840282835e-43,"BearSkinBlack","","",-1,0,0
8844,136,0,0,1.75,3.5733110840282835e-43,"GorillaSkinRed","","",-1,0,0
8845,831,0,6103,1,3.5733110840282835e-43,"","","",1,0,0
8846,831,0,6103,1,3.5733110840282835e-43,"","","",1,0,66
8847,831,0,6105,1,3.5733110840282835e-43,"","","",1,0,64
8848,831,1128,6507,1,3.5733110840282835e-43,"","","",1,0,110
8849,831,0,6508,1,3.5733110840282835e-43,"","","",1,0,66
8869,66,0,0,0.6000000238418579,3.5733110840282835e-43,"BoarSkinYellow","","",-1,0,0
8870,66,0,0,1.5,3.5733110840282835e-43,"BoarSkinBlue","","",-1,0,0
8871,66,0,0,0.75,3.5733110840282835e-43,"BoarSkinYellow","","",-1,0,0
8872,53,0,6124,1,3.5733110840282835e-43,"","","",1,0,37
8889,52,0,6147,1,3.5733110840282835e-43,"","","",1,0,0
8890,52,0,6147,1,3.5733110840282835e-43,"","","",1,0,58
8891,51,0,6148,1,3.5733110840282835e-43,"OrcNPCSkin","OrcMaleSamuHairSkin","",1,0,0
8892,54,0,6150,1,3.5733110840282835e-43,"","","",0,0,0
8893,53,0,6149,1,3.5733110840282835e-43,"","","",0,0,0
8894,182,0,6151,1,3.5733110840282835e-43,"","","",0,0,0
8895,182,0,6152,1,3.5733110840282835e-43,"","","",0,0,0
8896,183,0,6153,1,3.5733110840282835e-43,"","","",1,0,0
8897,183,0,6154,1,3.5733110840282835e-43,"","","",1,0,0
8898,51,0,6155,1.2000000476837158,3.5733110840282835e-43,"","","",1,0,0
8899,51,0,6156,1.2000000476837158,3.5733110840282835e-43,"","","",1,0,0
8900,51,0,6158,1.2000000476837158,3.5733110840282835e-43,"","","",1,0,0
8901,51,0,6157,1.2000000476837158,3.5733110840282835e-43,"","","",1,0,0
8909,851,0,0,0.15000000596046448,3.5733110840282835e-43,"GnomeSpiderTankSkinRed","","",-1,0,0
8910,771,728,0,0.15000000596046448,3.5733110840282835e-43,"GnomeSpiderTankSkinBlack","","",-1,0,0
8929,53,0,6203,1,3.5733110840282835e-43,"","","",1,0,36
8949,54,0,6183,1,3.5733110840282835e-43,"","","",1,0,34
8969,218,0,0,1.149999976158142,3.5733110840282835e-43,"ScorpionskinYellow","","",-1,0,0
8970,218,0,0,1.2999999523162842,3.5733110840282835e-43,"ScorpionskinYellow","","",-1,0,0
8971,871,0,0,0.10000000149011612,3.5733110840282835e-43,"SilithidScarabSkinRed","","",-1,0,0
8972,47,0,0,1.5,1.793662034335766e-43,"DragonSpawnSkinGreen","DragonSpawnBodySkinGreen","",-1,0,0
8989,51,0,6050,1,3.5733110840282835e-43,"OrcNPCSkin","OrcMaleSamuHairSkin","",1,0,0
9009,2,0,0,1.149999976158142,3.5733110840282835e-43,"BogBeastSkinBlackGreen","BogBeastSkinBlackGreenAlpha","",-1,0,0
9010,2,0,0,1.75,3.5733110840282835e-43,"BogBeastSkinBlackGreen","BogBeastSkinBlackGreenAlpha","",-1,0,0
9011,2,0,0,1.2999999523162842,3.5733110840282835e-43,"BogBeastSkinBlackGreen","BogBeastSkinBlackGreenAlpha","",-1,0,0
9012,2,0,0,1.5,3.5733110840282835e-43,"BogBeastSkinGreen","BogBeastSkinGreenAlpha","",-1,0,0
9013,2,0,0,2,3.5733110840282835e-43,"BogBeastSkinDiseased","BogBeastSkinDiseasedAlpha","",-1,0,0
9014,2,0,0,1.5,3.5733110840282835e-43,"BogBeastSkinDesert","BogBeastSkinGreenAlpha","",-1,0,0
9015,551,488,0,1.149999976158142,3.5733110840282835e-43,"FelGuardSkinYellow","","",-1,0,0
9016,551,488,0,1.2999999523162842,3.5733110840282835e-43,"FelGuardSkinYellow","","",-1,0,0
9017,551,0,0,1.2999999523162842,3.5733110840282835e-43,"FelGuardSkinBlue","","",-1,0,0
9018,551,488,0,1.5,3.5733110840282835e-43,"FelGuardSkinYellow","","",-1,0,0
9019,5,0,0,1.2999999523162842,3.5733110840282835e-43,"HoundSkinRed","","",-1,0,0
9020,5,0,0,0.8999999761581421,3.5733110840282835e-43,"HoundSkinBlue","","",-1,0,0
9021,5,0,0,0.75,3.5733110840282835e-43,"HoundSkinBlue","","",-1,0,0
9022,5,0,0,1.2999999523162842,3.5733110840282835e-43,"HoundSkinPurple","","",-1,0,0
9023,185,0,6224,1,3.5733110840282835e-43,"","","",1,0,0
9024,185,0,6223,1,3.5733110840282835e-43,"","","",1,0,0
9025,60,0,6225,1,3.5733110840282835e-43,"","","",0,0,0
9026,55,0,6226,1,3.5733110840282835e-43,"","","",0,0,55
9027,182,0,6227,1,3.5733110840282835e-43,"","","",0,0,42
9028,871,0,0,0.4000000059604645,3.5733110840282835e-43,"SilithidScarabSkinWhite","","",-1,0,0
9029,871,0,0,0.30000001192092896,3.5733110840282835e-43,"SilithidScarabSkinWhite","","",-1,0,0
9030,911,829,0,0.75,3.5733110840282835e-43,"WormSkinBrown","","",-1,0,0
9031,911,829,0,1,3.5733110840282835e-43,"WormSkinGray","","",-1,0,0
9032,911,829,0,0.75,3.5733110840282835e-43,"WormSkinGray","","",-1,0,0
9033,191,0,0,0.5,3.5733110840282835e-43,"ThunderBeastSkinBlack","","",-1,0,0
