id,raceId,sexId,baseSection,variationIndex,colorIndex,textureName_1,textureName_2,textureName_3,flags
2864,5,0,3,2,7,"Character\Scourge\Hair00_07.blp","Character\Scourge\ScalpLowerHair02_07.blp","Character\Scourge\ScalpUpperHair02_07.blp",0
2865,5,0,3,2,8,"Character\Scourge\Hair00_08.blp","Character\Scourge\ScalpLowerHair02_08.blp","Character\Scourge\ScalpUpperHair02_08.blp",0
2866,5,0,3,2,9,"Character\Scourge\Hair00_09.blp","Character\Scourge\ScalpLowerHair02_09.blp","Character\Scourge\ScalpUpperHair02_09.blp",0
2867,5,0,3,2,10,"Character\Scourge\Hair00_10.blp","","",0
2868,5,0,3,3,0,"Character\Scourge\Hair00_00.blp","Character\Scourge\ScalpLowerHair03_00.blp","Character\Scourge\ScalpUpperHair03_00.blp",0
2869,5,0,3,3,1,"Character\Scourge\Hair00_01.blp","Character\Scourge\ScalpLowerHair03_01.blp","Character\Scourge\ScalpUpperHair03_01.blp",0
2870,5,0,3,3,2,"Character\Scourge\Hair00_02.blp","Character\Scourge\ScalpLowerHair03_02.blp","Character\Scourge\ScalpUpperHair03_02.blp",0
2871,5,0,3,3,3,"Character\Scourge\Hair00_03.blp","Character\Scourge\ScalpLowerHair03_03.blp","Character\Scourge\ScalpUpperHair03_03.blp",0
2872,5,0,3,3,4,"Character\Scourge\Hair00_04.blp","Character\Scourge\ScalpLowerHair03_04.blp","Character\Scourge\ScalpUpperHair03_04.blp",0
2873,5,0,3,3,5,"Character\Scourge\Hair00_05.blp","Character\Scourge\ScalpLowerHair03_05.blp","Character\Scourge\ScalpUpperHair03_05.blp",0
2874,5,0,3,3,6,"Character\Scourge\Hair00_06.blp","Character\Scourge\ScalpLowerHair03_06.blp","Character\Scourge\ScalpUpperHair03_06.blp",0
2875,5,0,3,3,7,"Character\Scourge\Hair00_07.blp","Character\Scourge\ScalpLowerHair03_07.blp","Character\Scourge\ScalpUpperHair03_07.blp",0
2876,5,0,3,3,8,"Character\Scourge\Hair00_08.blp","Character\Scourge\ScalpLowerHair03_08.blp","Character\Scourge\ScalpUpperHair03_08.blp",0
2877,5,0,3,3,9,"Character\Scourge\Hair00_09.blp","Character\Scourge\ScalpLowerHair03_09.blp","Character\Scourge\ScalpUpperHair03_09.blp",0
2878,5,0,3,3,10,"Character\Scourge\Hair00_10.blp","","",0
2879,5,0,3,4,0,"Character\Scourge\Hair00_00.blp","Character\Scourge\ScalpLowerHair04_00.blp","Character\Scourge\ScalpUpperHair04_00.blp",0
2880,5,0,3,4,1,"Character\Scourge\Hair00_01.blp","Character\Scourge\ScalpLowerHair04_01.blp","Character\Scourge\ScalpUpperHair04_01.blp",0
2881,5,0,3,4,2,"Character\Scourge\Hair00_02.blp","Character\Scourge\ScalpLowerHair04_02.blp","Character\Scourge\ScalpUpperHair04_02.blp",0
2882,5,0,3,4,3,"Character\Scourge\Hair00_03.blp","Character\Scourge\ScalpLowerHair04_03.blp","Character\Scourge\ScalpUpperHair04_03.blp",0
2883,5,0,3,4,4,"Character\Scourge\Hair00_04.blp","Character\Scourge\ScalpLowerHair04_04.blp","Character\Scourge\ScalpUpperHair04_04.blp",0
2884,5,0,3,4,5,"Character\Scourge\Hair00_05.blp","Character\Scourge\ScalpLowerHair04_05.blp","Character\Scourge\ScalpUpperHair04_05.blp",0
2885,5,0,3,4,6,"Character\Scourge\Hair00_06.blp","Character\Scourge\ScalpLowerHair04_06.blp","Character\Scourge\ScalpUpperHair04_06.blp",0
2886,5,0,3,4,7,"Character\Scourge\Hair00_07.blp","Character\Scourge\ScalpLowerHair04_07.blp","Character\Scourge\ScalpUpperHair04_07.blp",0
2887,5,0,3,4,8,"Character\Scourge\Hair00_08.blp","Character\Scourge\ScalpLowerHair04_08.blp","Character\Scourge\ScalpUpperHair04_08.blp",0
2888,5,0,3,4,9,"Character\Scourge\Hair00_09.blp","Character\Scourge\ScalpLowerHair04_09.blp","Character\Scourge\ScalpUpperHair04_09.blp",0
2889,5,0,3,4,10,"Character\Scourge\Hair00_10.blp","","",0
2890,5,0,3,5,0,"Character\Scourge\Hair00_00.blp","Character\Scourge\ScalpLowerHair05_00.blp","Character\Scourge\ScalpUpperHair05_00.blp",0
2891,5,0,3,5,1,"Character\Scourge\Hair00_01.blp","Character\Scourge\ScalpLowerHair05_01.blp","Character\Scourge\ScalpUpperHair05_01.blp",0
2892,5,0,3,5,2,"Character\Scourge\Hair00_02.blp","Character\Scourge\ScalpLowerHair05_02.blp","Character\Scourge\ScalpUpperHair05_02.blp",0
2893,5,0,3,5,3,"Character\Scourge\Hair00_03.blp","Character\Scourge\ScalpLowerHair05_03.blp","Character\Scourge\ScalpUpperHair05_03.blp",0
2894,5,0,3,5,4,"Character\Scourge\Hair00_04.blp","Character\Scourge\ScalpLowerHair05_04.blp","Character\Scourge\ScalpUpperHair05_04.blp",0
2895,5,0,3,5,5,"Character\Scourge\Hair00_05.blp","Character\Scourge\ScalpLowerHair05_05.blp","Character\Scourge\ScalpUpperHair05_05.blp",0
2896,5,0,3,5,6,"Character\Scourge\Hair00_06.blp","Character\Scourge\ScalpLowerHair05_06.blp","Character\Scourge\ScalpUpperHair05_06.blp",0
2897,5,0,3,5,7,"Character\Scourge\Hair00_07.blp","Character\Scourge\ScalpLowerHair05_07.blp","Character\Scourge\ScalpUpperHair05_07.blp",0
2898,5,0,3,5,8,"Character\Scourge\Hair00_08.blp","Character\Scourge\ScalpLowerHair05_08.blp","Character\Scourge\ScalpUpperHair05_08.blp",0
2899,5,0,3,5,9,"Character\Scourge\Hair00_09.blp","Character\Scourge\ScalpLowerHair05_09.blp","Character\Scourge\ScalpUpperHair05_09.blp",0
2900,5,0,3,5,10,"Character\Scourge\Hair00_10.blp","Character\Scourge\ScalpLowerHair01_10.blp","Character\Scourge\ScalpUpperHair01_10.blp",0
2901,5,0,3,6,0,"Character\Scourge\Hair00_00.blp","Character\Scourge\ScalpLowerHair06_00.blp","Character\Scourge\ScalpUpperHair06_00.blp",0
2902,5,0,3,6,1,"Character\Scourge\Hair00_01.blp","Character\Scourge\ScalpLowerHair06_01.blp","Character\Scourge\ScalpUpperHair06_01.blp",0
2903,5,0,3,6,2,"Character\Scourge\Hair00_02.blp","Character\Scourge\ScalpLowerHair06_02.blp","Character\Scourge\ScalpUpperHair06_02.blp",0
2904,5,0,3,6,3,"Character\Scourge\Hair00_03.blp","Character\Scourge\ScalpLowerHair06_03.blp","Character\Scourge\ScalpUpperHair06_03.blp",0
2905,5,0,3,6,4,"Character\Scourge\Hair00_04.blp","Character\Scourge\ScalpLowerHair06_04.blp","Character\Scourge\ScalpUpperHair06_04.blp",0
2906,5,0,3,6,5,"Character\Scourge\Hair00_05.blp","Character\Scourge\ScalpLowerHair06_05.blp","Character\Scourge\ScalpUpperHair06_05.blp",0
2907,5,0,3,6,6,"Character\Scourge\Hair00_06.blp","Character\Scourge\ScalpLowerHair06_06.blp","Character\Scourge\ScalpUpperHair06_06.blp",0
2908,5,0,3,6,7,"Character\Scourge\Hair00_07.blp","Character\Scourge\ScalpLowerHair06_07.blp","Character\Scourge\ScalpUpperHair06_07.blp",0
2909,5,0,3,6,8,"Character\Scourge\Hair00_08.blp","Character\Scourge\ScalpLowerHair06_08.blp","Character\Scourge\ScalpUpperHair06_08.blp",0
2910,5,0,3,6,9,"Character\Scourge\Hair00_09.blp","Character\Scourge\ScalpLowerHair06_09.blp","Character\Scourge\ScalpUpperHair06_09.blp",0
2911,5,0,3,6,10,"Character\Scourge\Hair00_10.blp","","",0
2912,5,0,3,7,0,"Character\Scourge\Hair00_00.blp","","",0
2913,5,0,3,7,1,"Character\Scourge\Hair00_01.blp","","",0
2914,5,0,3,7,2,"Character\Scourge\Hair00_02.blp","","",0
2915,5,0,3,7,3,"Character\Scourge\Hair00_03.blp","","",0
2916,5,0,3,7,4,"Character\Scourge\Hair00_04.blp","","",0
2917,5,0,3,7,5,"Character\Scourge\Hair00_05.blp","","",0
2918,5,0,3,7,6,"Character\Scourge\Hair00_06.blp","","",0
2919,5,0,3,7,7,"Character\Scourge\Hair00_07.blp","","",0
2920,5,0,3,7,8,"Character\Scourge\Hair00_08.blp","","",0
2921,5,0,3,7,9,"Character\Scourge\Hair00_09.blp","","",0
2922,5,0,3,7,10,"Character\Scourge\Hair00_10.blp","","",0
2923,5,0,3,8,0,"Character\Scourge\Hair00_00.blp","Character\Scourge\ScalpLowerHair07_00.blp","Character\Scourge\ScalpUpperHair07_00.blp",0
2924,5,0,3,8,1,"Character\Scourge\Hair00_01.blp","Character\Scourge\ScalpLowerHair07_01.blp","Character\Scourge\ScalpUpperHair07_01.blp",0
2925,5,0,3,8,2,"Character\Scourge\Hair00_02.blp","Character\Scourge\ScalpLowerHair07_02.blp","Character\Scourge\ScalpUpperHair07_02.blp",0
2926,5,0,3,8,3,"Character\Scourge\Hair00_03.blp","Character\Scourge\ScalpLowerHair07_03.blp","Character\Scourge\ScalpUpperHair07_03.blp",0
2927,5,0,3,8,4,"Character\Scourge\Hair00_04.blp","Character\Scourge\ScalpLowerHair07_04.blp","Character\Scourge\ScalpUpperHair07_04.blp",0
2928,5,0,3,8,5,"Character\Scourge\Hair00_05.blp","Character\Scourge\ScalpLowerHair07_05.blp","Character\Scourge\ScalpUpperHair07_05.blp",0
2929,5,0,3,8,6,"Character\Scourge\Hair00_06.blp","Character\Scourge\ScalpLowerHair07_06.blp","Character\Scourge\ScalpUpperHair07_06.blp",0
2930,5,0,3,8,7,"Character\Scourge\Hair00_07.blp","Character\Scourge\ScalpLowerHair07_07.blp","Character\Scourge\ScalpUpperHair07_07.blp",0
2931,5,0,3,8,8,"Character\Scourge\Hair00_08.blp","Character\Scourge\ScalpLowerHair07_08.blp","Character\Scourge\ScalpUpperHair07_08.blp",0
2932,5,0,3,8,9,"Character\Scourge\Hair00_09.blp","Character\Scourge\ScalpLowerHair07_09.blp","Character\Scourge\ScalpUpperHair07_09.blp",0
2933,5,0,3,8,10,"Character\Scourge\Hair00_10.blp","","",0
2934,5,0,3,9,0,"Character\Scourge\Hair00_00.blp","Character\Scourge\ScalpLowerHair09_00.blp","Character\Scourge\ScalpUpperHair09_00.blp",0
2935,5,0,3,9,1,"Character\Scourge\Hair00_01.blp","Character\Scourge\ScalpLowerHair09_01.blp","Character\Scourge\ScalpUpperHair09_01.blp",0
2936,5,0,3,9,2,"Character\Scourge\Hair00_02.blp","Character\Scourge\ScalpLowerHair09_02.blp","Character\Scourge\ScalpUpperHair09_02.blp",0
2937,5,0,3,9,3,"Character\Scourge\Hair00_03.blp","Character\Scourge\ScalpLowerHair09_03.blp","Character\Scourge\ScalpUpperHair09_03.blp",0
2938,5,0,3,9,4,"Character\Scourge\Hair00_04.blp","Character\Scourge\ScalpLowerHair09_04.blp","Character\Scourge\ScalpUpperHair09_04.blp",0
2939,5,0,3,9,5,"Character\Scourge\Hair00_05.blp","Character\Scourge\ScalpLowerHair09_05.blp","Character\Scourge\ScalpUpperHair09_05.blp",0
2940,5,0,3,9,6,"Character\Scourge\Hair00_06.blp","Character\Scourge\ScalpLowerHair09_06.blp","Character\Scourge\ScalpUpperHair09_06.blp",0
2941,5,0,3,9,7,"Character\Scourge\Hair00_07.blp","Character\Scourge\ScalpLowerHair09_07.blp","Character\Scourge\ScalpUpperHair09_07.blp",0
2942,5,0,3,9,8,"Character\Scourge\Hair00_08.blp","Character\Scourge\ScalpLowerHair09_08.blp","Character\Scourge\ScalpUpperHair09_08.blp",0
2943,5,0,3,9,9,"Character\Scourge\Hair00_09.blp","Character\Scourge\ScalpLowerHair09_09.blp","Character\Scourge\ScalpUpperHair09_09.blp",0
2944,5,0,3,9,10,"Character\Scourge\Hair00_10.blp","","",0
2945,5,0,4,0,0,"Character\Scourge\Male\ScourgeMaleNakedPelvisSkin00_00.blp","","",0
2946,5,0,4,0,1,"Character\Scourge\Male\ScourgeMaleNakedPelvisSkin00_01.blp","","",0
2947,5,0,4,0,2,"Character\Scourge\Male\ScourgeMaleNakedPelvisSkin00_02.blp","","",0
2948,5,0,4,0,3,"Character\Scourge\Male\ScourgeMaleNakedPelvisSkin00_03.blp","","",0
2949,5,0,4,0,4,"Character\Scourge\Male\ScourgeMaleNakedPelvisSkin00_04.blp","","",0
2950,5,0,4,0,5,"Character\Scourge\Male\ScourgeMaleNakedPelvisSkin00_05.blp","","",0
2951,5,1,0,0,0,"Character\Scourge\Female\ScourgeFemaleSkin00_00.blp","Character\Scourge\Female\ScourgeFemaleSkin00_00_Extra.blp","",0
2952,5,1,0,0,1,"Character\Scourge\Female\ScourgeFemaleSkin00_01.blp","Character\Scourge\Female\ScourgeFemaleSkin00_01_Extra.blp","",0
2953,5,1,0,0,2,"Character\Scourge\Female\ScourgeFemaleSkin00_02.blp","Character\Scourge\Female\ScourgeFemaleSkin00_02_Extra.blp","",0
2954,5,1,0,0,3,"Character\Scourge\Female\ScourgeFemaleSkin00_03.blp","Character\Scourge\Female\ScourgeFemaleSkin00_03_Extra.blp","",0
2955,5,1,0,0,4,"Character\Scourge\Female\ScourgeFemaleSkin00_04.blp","Character\Scourge\Female\ScourgeFemaleSkin00_04_Extra.blp","",0
2956,5,1,0,0,5,"Character\Scourge\Female\ScourgeFemaleSkin00_05.blp","Character\Scourge\Female\ScourgeFemaleSkin00_05_Extra.blp","",0
2957,5,1,0,0,0,"Character\Scourge\Female\ScourgeBloodWidowSkin00_00.blp","Character\Scourge\Female\ScourgeBloodWidowSkin00_00_Extra.blp","",1
2958,5,1,1,0,0,"Character\Scourge\Female\ScourgeFemaleFaceLower00_00.blp","Character\Scourge\Female\ScourgeFemaleFaceUpper06_00.blp","",0
2959,5,1,1,0,1,"Character\Scourge\Female\ScourgeFemaleFaceLower00_01.blp","Character\Scourge\Female\ScourgeFemaleFaceUpper00_01.blp","",0
2960,5,1,1,0,2,"Character\Scourge\Female\ScourgeFemaleFaceLower00_02.blp","Character\Scourge\Female\ScourgeFemaleFaceUpper00_02.blp","",0
2961,5,1,1,0,3,"Character\Scourge\Female\ScourgeFemaleFaceLower00_03.blp","Character\Scourge\Female\ScourgeFemaleFaceUpper00_03.blp","",0
2962,5,1,1,0,4,"Character\Scourge\Female\ScourgeFemaleFaceLower00_04.blp","Character\Scourge\Female\ScourgeFemaleFaceUpper00_04.blp","",0
2963,5,1,1,0,5,"Character\Scourge\Female\ScourgeFemaleFaceLower00_05.blp","Character\Scourge\Female\ScourgeFemaleFaceUpper00_05.blp","",0
2964,5,1,1,0,6,"Character\Scourge\Female\ScourgeBloodWidowFaceLower00_00.blp","Character\Scourge\Female\ScourgeBloodWidowFaceUpper00_00.blp","",0
2965,5,1,1,1,0,"Character\Scourge\Female\ScourgeFemaleFaceLower01_00.blp","Character\Scourge\Female\ScourgeFemaleFaceUpper01_00.blp","",0
2966,5,1,1,1,1,"Character\Scourge\Female\ScourgeFemaleFaceLower01_01.blp","Character\Scourge\Female\ScourgeFemaleFaceUpper01_01.blp","",0
2967,5,1,1,1,2,"Character\Scourge\Female\ScourgeFemaleFaceLower01_02.blp","Character\Scourge\Female\ScourgeFemaleFaceUpper01_02.blp","",0
2968,5,1,1,1,3,"Character\Scourge\Female\ScourgeFemaleFaceLower01_03.blp","Character\Scourge\Female\ScourgeFemaleFaceUpper01_03.blp","",0
2969,5,1,1,1,4,"Character\Scourge\Female\ScourgeFemaleFaceLower01_04.blp","Character\Scourge\Female\ScourgeFemaleFaceUpper01_04.blp","",0
2970,5,1,1,1,5,"Character\Scourge\Female\ScourgeFemaleFaceLower01_05.blp","Character\Scourge\Female\ScourgeFemaleFaceUpper01_05.blp","",0
2971,5,1,1,1,6,"Character\Scourge\Female\ScourgeBloodWidowFaceLower00_00.blp","Character\Scourge\Female\ScourgeBloodWidowFaceUpper00_00.blp","",0
2972,5,1,1,2,0,"Character\Scourge\Female\ScourgeFemaleFaceLower02_00.blp","Character\Scourge\Female\ScourgeFemaleFaceUpper02_00.blp","",0
2973,5,1,1,2,1,"Character\Scourge\Female\ScourgeFemaleFaceLower02_01.blp","Character\Scourge\Female\ScourgeFemaleFaceUpper02_01.blp","",0
2974,5,1,1,2,2,"Character\Scourge\Female\ScourgeFemaleFaceLower02_02.blp","Character\Scourge\Female\ScourgeFemaleFaceUpper02_02.blp","",0
2975,5,1,1,2,3,"Character\Scourge\Female\ScourgeFemaleFaceLower02_03.blp","Character\Scourge\Female\ScourgeFemaleFaceUpper02_03.blp","",0
2976,5,1,1,2,4,"Character\Scourge\Female\ScourgeFemaleFaceLower02_04.blp","Character\Scourge\Female\ScourgeFemaleFaceUpper02_04.blp","",0
2977,5,1,1,2,5,"Character\Scourge\Female\ScourgeFemaleFaceLower02_05.blp","Character\Scourge\Female\ScourgeFemaleFaceUpper02_05.blp","",0
2978,5,1,1,2,6,"Character\Scourge\Female\ScourgeBloodWidowFaceLower00_00.blp","Character\Scourge\Female\ScourgeBloodWidowFaceUpper00_00.blp","",0
2979,5,1,1,3,0,"Character\Scourge\Female\ScourgeFemaleFaceLower03_00.blp","Character\Scourge\Female\ScourgeFemaleFaceUpper03_00.blp","",0
2980,5,1,1,3,1,"Character\Scourge\Female\ScourgeFemaleFaceLower03_01.blp","Character\Scourge\Female\ScourgeFemaleFaceUpper03_01.blp","",0
2981,5,1,1,3,2,"Character\Scourge\Female\ScourgeFemaleFaceLower03_02.blp","Character\Scourge\Female\ScourgeFemaleFaceUpper03_02.blp","",0
2982,5,1,1,3,3,"Character\Scourge\Female\ScourgeFemaleFaceLower03_03.blp","Character\Scourge\Female\ScourgeFemaleFaceUpper03_03.blp","",0
2983,5,1,1,3,4,"Character\Scourge\Female\ScourgeFemaleFaceLower03_04.blp","Character\Scourge\Female\ScourgeFemaleFaceUpper03_04.blp","",0
2984,5,1,1,3,5,"Character\Scourge\Female\ScourgeFemaleFaceLower03_05.blp","Character\Scourge\Female\ScourgeFemaleFaceUpper03_05.blp","",0
2985,5,1,1,3,6,"Character\Scourge\Female\ScourgeBloodWidowFaceLower00_00.blp","Character\Scourge\Female\ScourgeBloodWidowFaceUpper00_00.blp","",0
2986,5,1,1,4,0,"Character\Scourge\Female\ScourgeFemaleFaceLower04_00.blp","Character\Scourge\Female\ScourgeFemaleFaceUpper04_00.blp","",0
2987,5,1,1,4,1,"Character\Scourge\Female\ScourgeFemaleFaceLower04_01.blp","Character\Scourge\Female\ScourgeFemaleFaceUpper04_01.blp","",0
2988,5,1,1,4,2,"Character\Scourge\Female\ScourgeFemaleFaceLower04_02.blp","Character\Scourge\Female\ScourgeFemaleFaceUpper04_02.blp","",0
2989,5,1,1,4,3,"Character\Scourge\Female\ScourgeFemaleFaceLower04_03.blp","Character\Scourge\Female\ScourgeFemaleFaceUpper04_03.blp","",0
2990,5,1,1,4,4,"Character\Scourge\Female\ScourgeFemaleFaceLower04_04.blp","Character\Scourge\Female\ScourgeFemaleFaceUpper04_04.blp","",0
2991,5,1,1,4,5,"Character\Scourge\Female\ScourgeFemaleFaceLower04_05.blp","Character\Scourge\Female\ScourgeFemaleFaceUpper04_05.blp","",0
2992,5,1,1,4,6,"Character\Scourge\Female\ScourgeBloodWidowFaceLower00_00.blp","Character\Scourge\Female\ScourgeBloodWidowFaceUpper00_00.blp","",0
2993,5,1,1,5,0,"Character\Scourge\Female\ScourgeFemaleFaceLower05_00.blp","Character\Scourge\Female\ScourgeFemaleFaceUpper05_00.blp","",0
2994,5,1,1,5,1,"Character\Scourge\Female\ScourgeFemaleFaceLower05_01.blp","Character\Scourge\Female\ScourgeFemaleFaceUpper05_01.blp","",0
2995,5,1,1,5,2,"Character\Scourge\Female\ScourgeFemaleFaceLower05_02.blp","Character\Scourge\Female\ScourgeFemaleFaceUpper05_02.blp","",0
2996,5,1,1,5,3,"Character\Scourge\Female\ScourgeFemaleFaceLower05_03.blp","Character\Scourge\Female\ScourgeFemaleFaceUpper05_03.blp","",0
2997,5,1,1,5,4,"Character\Scourge\Female\ScourgeFemaleFaceLower05_04.blp","Character\Scourge\Female\ScourgeFemaleFaceUpper05_04.blp","",0
2998,5,1,1,5,5,"Character\Scourge\Female\ScourgeFemaleFaceLower05_05.blp","Character\Scourge\Female\ScourgeFemaleFaceUpper05_05.blp","",0
2999,5,1,1,5,6,"Character\Scourge\Female\ScourgeBloodWidowFaceLower00_00.blp","Character\Scourge\Female\ScourgeBloodWidowFaceUpper00_00.blp","",0
3000,5,1,1,6,0,"Character\Scourge\Female\ScourgeFemaleFaceLower06_00.blp","Character\Scourge\Female\ScourgeFemaleFaceUpper06_00.blp","",0
3001,5,1,1,6,1,"Character\Scourge\Female\ScourgeFemaleFaceLower06_01.blp","Character\Scourge\Female\ScourgeFemaleFaceUpper06_01.blp","",0
3002,5,1,1,6,2,"Character\Scourge\Female\ScourgeFemaleFaceLower06_02.blp","Character\Scourge\Female\ScourgeFemaleFaceUpper06_02.blp","",0
3003,5,1,1,6,3,"Character\Scourge\Female\ScourgeFemaleFaceLower06_03.blp","Character\Scourge\Female\ScourgeFemaleFaceUpper06_03.blp","",0
3004,5,1,1,6,4,"Character\Scourge\Female\ScourgeFemaleFaceLower06_04.blp","Character\Scourge\Female\ScourgeFemaleFaceUpper06_04.blp","",0
3005,5,1,1,6,5,"Character\Scourge\Female\ScourgeFemaleFaceLower06_05.blp","Character\Scourge\Female\ScourgeFemaleFaceUpper06_05.blp","",0
3006,5,1,1,6,6,"Character\Scourge\Female\ScourgeBloodWidowFaceLower00_00.blp","Character\Scourge\Female\ScourgeBloodWidowFaceUpper00_00.blp","",0
3007,5,1,1,7,0,"Character\Scourge\Female\ScourgeFemaleFaceLower07_00.blp","Character\Scourge\Female\ScourgeFemaleFaceUpper07_00.blp","",0
3008,5,1,1,7,1,"Character\Scourge\Female\ScourgeFemaleFaceLower07_01.blp","Character\Scourge\Female\ScourgeFemaleFaceUpper07_01.blp","",0
3009,5,1,1,7,2,"Character\Scourge\Female\ScourgeFemaleFaceLower07_02.blp","Character\Scourge\Female\ScourgeFemaleFaceUpper07_02.blp","",0
3010,5,1,1,7,3,"Character\Scourge\Female\ScourgeFemaleFaceLower07_03.blp","Character\Scourge\Female\ScourgeFemaleFaceUpper07_03.blp","",0
3011,5,1,1,7,4,"Character\Scourge\Female\ScourgeFemaleFaceLower07_04.blp","Character\Scourge\Female\ScourgeFemaleFaceUpper07_04.blp","",0
3012,5,1,1,7,5,"Character\Scourge\Female\ScourgeFemaleFaceLower07_05.blp","Character\Scourge\Female\ScourgeFemaleFaceUpper07_05.blp","",0
3013,5,1,1,7,6,"Character\Scourge\Female\ScourgeBloodWidowFaceLower00_00.blp","Character\Scourge\Female\ScourgeBloodWidowFaceUpper00_00.blp","",0
3014,5,1,1,8,0,"Character\Scourge\Female\ScourgeFemaleFaceLower08_00.blp","Character\Scourge\Female\ScourgeFemaleFaceUpper08_00.blp","",0
3015,5,1,1,8,1,"Character\Scourge\Female\ScourgeFemaleFaceLower08_01.blp","Character\Scourge\Female\ScourgeFemaleFaceUpper08_01.blp","",0
3016,5,1,1,8,2,"Character\Scourge\Female\ScourgeFemaleFaceLower08_02.blp","Character\Scourge\Female\ScourgeFemaleFaceUpper08_02.blp","",0
3017,5,1,1,8,3,"Character\Scourge\Female\ScourgeFemaleFaceLower08_03.blp","Character\Scourge\Female\ScourgeFemaleFaceUpper08_03.blp","",0
3018,5,1,1,8,4,"Character\Scourge\Female\ScourgeFemaleFaceLower08_04.blp","Character\Scourge\Female\ScourgeFemaleFaceUpper08_04.blp","",0
3019,5,1,1,8,5,"Character\Scourge\Female\ScourgeFemaleFaceLower08_05.blp","Character\Scourge\Female\ScourgeFemaleFaceUpper08_05.blp","",0
3020,5,1,1,8,6,"Character\Scourge\Female\ScourgeBloodWidowFaceLower00_00.blp","Character\Scourge\Female\ScourgeBloodWidowFaceUpper00_00.blp","",0
3021,5,1,1,9,0,"Character\Scourge\Female\ScourgeFemaleFaceLower09_00.blp","Character\Scourge\Female\ScourgeFemaleFaceUpper09_00.blp","",0
3022,5,1,1,9,1,"Character\Scourge\Female\ScourgeFemaleFaceLower09_01.blp","Character\Scourge\Female\ScourgeFemaleFaceUpper09_01.blp","",0
3023,5,1,1,9,2,"Character\Scourge\Female\ScourgeFemaleFaceLower09_02.blp","Character\Scourge\Female\ScourgeFemaleFaceUpper09_02.blp","",0
3024,5,1,1,9,3,"Character\Scourge\Female\ScourgeFemaleFaceLower09_03.blp","Character\Scourge\Female\ScourgeFemaleFaceUpper09_03.blp","",0
3025,5,1,1,9,4,"Character\Scourge\Female\ScourgeFemaleFaceLower09_04.blp","Character\Scourge\Female\ScourgeFemaleFaceUpper09_04.blp","",0
3026,5,1,1,9,5,"Character\Scourge\Female\ScourgeFemaleFaceLower09_05.blp","Character\Scourge\Female\ScourgeFemaleFaceUpper09_05.blp","",0
3027,5,1,1,9,6,"Character\Scourge\Female\ScourgeBloodWidowFaceLower00_00.blp","Character\Scourge\Female\ScourgeBloodWidowFaceUpper00_00.blp","",0
3028,5,1,2,0,0,"","","",0
3029,5,1,2,0,1,"","","",0
3030,5,1,2,0,2,"","","",0
3031,5,1,2,0,3,"","","",0
3032,5,1,2,0,4,"","","",0
3033,5,1,2,0,5,"","","",0
3034,5,1,2,0,6,"","","",0
3035,5,1,2,0,7,"","","",0
3036,5,1,2,0,8,"","","",0
3037,5,1,2,0,9,"","","",0
3038,5,1,2,0,10,"","","",0
3039,5,1,2,1,0,"Character\Scourge\FacialFemaleLowerHair00_00.blp","","",0
3040,5,1,2,1,1,"Character\Scourge\FacialFemaleLowerHair00_00.blp","","",0
3041,5,1,2,1,2,"Character\Scourge\FacialFemaleLowerHair00_00.blp","","",0
3042,5,1,2,1,3,"Character\Scourge\FacialFemaleLowerHair00_00.blp","","",0
3043,5,1,2,1,4,"Character\Scourge\FacialFemaleLowerHair00_00.blp","","",0
3044,5,1,2,1,5,"Character\Scourge\FacialFemaleLowerHair00_00.blp","","",0
3045,5,1,2,1,6,"Character\Scourge\FacialFemaleLowerHair00_00.blp","","",0
3046,5,1,2,1,7,"Character\Scourge\FacialFemaleLowerHair00_00.blp","","",0
3047,5,1,2,1,8,"Character\Scourge\FacialFemaleLowerHair00_00.blp","","",0
3048,5,1,2,1,9,"Character\Scourge\FacialFemaleLowerHair00_00.blp","","",0
3049,5,1,2,1,10,"Character\Scourge\FacialFemaleLowerHair00_00.blp","","",0
3050,5,1,2,2,0,"","","",0
3051,5,1,2,2,1,"","","",0
3052,5,1,2,2,2,"","","",0
3053,5,1,2,2,3,"","","",0
3054,5,1,2,2,4,"","","",0
3055,5,1,2,2,5,"","","",0
3056,5,1,2,2,6,"","","",0
3057,5,1,2,2,7,"","","",0
3058,5,1,2,2,8,"","","",0
3059,5,1,2,2,9,"","","",0
3060,5,1,2,2,10,"","","",0
3061,5,1,2,3,0,"","","",0
3062,5,1,2,3,1,"","","",0
3063,5,1,2,3,2,"","","",0
3064,5,1,2,3,3,"","","",0
3065,5,1,2,3,4,"","","",0
3066,5,1,2,3,5,"","","",0
3067,5,1,2,3,6,"","","",0
3068,5,1,2,3,7,"","","",0
3069,5,1,2,3,8,"","","",0
3070,5,1,2,3,9,"","","",0
3071,5,1,2,3,10,"","","",0
3072,5,1,2,4,0,"Character\Scourge\FacialFemaleLowerHair03_00.blp","","",0
3073,5,1,2,4,1,"Character\Scourge\FacialFemaleLowerHair03_00.blp","","",0
3074,5,1,2,4,2,"Character\Scourge\FacialFemaleLowerHair03_00.blp","","",0
3075,5,1,2,4,3,"Character\Scourge\FacialFemaleLowerHair03_00.blp","","",0
3076,5,1,2,4,4,"Character\Scourge\FacialFemaleLowerHair03_00.blp","","",0
3077,5,1,2,4,5,"Character\Scourge\FacialFemaleLowerHair03_00.blp","","",0
